date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159977,2.159839,2.13713,0.022708,0.01262,0.020177,2025-06-29 17:12:44
2025-06-26,159977,2.147792,2.129021,0.018771,0.010098,0.017346,2025-06-29 17:12:44
2025-06-25,159977,2.134876,2.121024,0.013852,0.00793,0.011844,2025-06-29 17:12:44
2025-06-24,159977,2.11484,2.110527,0.004313,0.006449,-0.004271,2025-06-29 17:12:44
2025-06-23,159977,2.107938,2.106968,0.00097,0.006983,-0.012027,2025-06-29 17:12:44
2025-06-20,159977,2.111348,2.108339,0.00301,0.008486,-0.010954,2025-06-29 17:12:44
2025-06-19,159977,2.118877,2.111256,0.00762,0.009856,-0.004471,2025-06-29 17:12:44
2025-06-18,159977,2.123413,2.112288,0.011124,0.010414,0.00142,2025-06-29 17:12:44
2025-06-17,159977,2.121531,2.110074,0.011456,0.010237,0.002439,2025-06-29 17:12:44
2025-06-16,159977,2.12054,2.108209,0.012331,0.009932,0.004798,2025-06-29 17:12:44
2025-06-13,159977,2.117265,2.105235,0.01203,0.009332,0.005396,2025-06-29 17:12:44
2025-06-12,159977,2.117055,2.103639,0.013416,0.008658,0.009516,2025-06-29 17:12:44
2025-06-11,159977,2.111071,2.099344,0.011727,0.007468,0.008517,2025-06-29 17:12:44
2025-06-10,159977,2.104234,2.094887,0.009347,0.006404,0.005887,2025-06-29 17:12:44
2025-06-09,159977,2.103158,2.093248,0.00991,0.005668,0.008485,2025-06-29 17:12:44
2025-06-06,159977,2.094632,2.088279,0.006353,0.004607,0.003491,2025-06-29 17:12:44
2025-06-05,159977,2.089669,2.085314,0.004356,0.004171,0.00037,2025-06-29 17:12:44
2025-06-04,159977,2.081289,2.081103,0.000186,0.004125,-0.007877,2025-06-29 17:12:44
2025-06-03,159977,2.077372,2.079366,-0.001994,0.005109,-0.014207,2025-06-29 17:12:44
2025-05-30,159977,2.078621,2.080162,-0.001541,0.006885,-0.016852,2025-06-29 17:12:44
2025-05-29,159977,2.082227,2.081932,0.000295,0.008991,-0.017393,2025-06-29 17:12:44
2025-05-28,159977,2.082006,2.081798,0.000208,0.011166,-0.021916,2025-06-29 17:12:44
2025-05-27,159977,2.090294,2.085398,0.004895,0.013905,-0.018019,2025-06-29 17:12:44
