date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,517900,1.605329,1.577823,0.027505,0.025642,0.003727,2025-06-29 17:12:45
2025-06-26,517900,1.603709,1.573676,0.030032,0.025176,0.009712,2025-06-29 17:12:45
2025-06-25,517900,1.593054,1.565261,0.027793,0.023962,0.007662,2025-06-29 17:12:45
2025-06-24,517900,1.582498,1.557168,0.025329,0.023004,0.00465,2025-06-29 17:12:45
2025-06-23,517900,1.574069,1.550314,0.023754,0.022423,0.002662,2025-06-29 17:12:45
2025-06-20,517900,1.565517,1.543604,0.021913,0.02209,-0.000354,2025-06-29 17:12:45
2025-06-19,517900,1.55995,1.538429,0.021521,0.022134,-0.001227,2025-06-29 17:12:45
2025-06-18,517900,1.559079,1.535358,0.023721,0.022288,0.002866,2025-06-29 17:12:45
2025-06-17,517900,1.554815,1.530528,0.024288,0.02193,0.004716,2025-06-29 17:12:45
2025-06-16,517900,1.550191,1.525469,0.024723,0.02134,0.006765,2025-06-29 17:12:45
2025-06-13,517900,1.543103,1.519277,0.023826,0.020494,0.006663,2025-06-29 17:12:45
2025-06-12,517900,1.538561,1.514312,0.024249,0.019662,0.009175,2025-06-29 17:12:45
2025-06-11,517900,1.53015,1.507601,0.022549,0.018515,0.008069,2025-06-29 17:12:45
2025-06-10,517900,1.521336,1.500926,0.02041,0.017506,0.005807,2025-06-29 17:12:45
2025-06-09,517900,1.514003,1.495167,0.018836,0.01678,0.004112,2025-06-29 17:12:45
2025-06-06,517900,1.507147,1.489812,0.017334,0.016266,0.002136,2025-06-29 17:12:45
2025-06-05,517900,1.502617,1.485664,0.016953,0.015999,0.001907,2025-06-29 17:12:45
2025-06-04,517900,1.498508,1.481747,0.016761,0.015761,0.002,2025-06-29 17:12:45
2025-06-03,517900,1.492081,1.47684,0.015241,0.015511,-0.00054,2025-06-29 17:12:45
2025-05-30,517900,1.483819,1.47132,0.012498,0.015578,-0.00616,2025-06-29 17:12:45
2025-05-29,517900,1.482338,1.469111,0.013228,0.016348,-0.006241,2025-06-29 17:12:45
2025-05-28,517900,1.482435,1.467499,0.014936,0.017129,-0.004386,2025-06-29 17:12:45
2025-05-27,517900,1.482559,1.465687,0.016873,0.017677,-0.001608,2025-06-29 17:12:45
2025-05-26,517900,1.479576,1.462273,0.017304,0.017878,-0.001148,2025-06-29 17:12:45
2025-05-23,517900,1.480027,1.460307,0.01972,0.018021,0.003397,2025-06-29 17:12:45
2025-05-22,517900,1.477177,1.456595,0.020582,0.017597,0.005971,2025-06-29 17:12:45
2025-05-21,517900,1.470657,1.451169,0.019487,0.01685,0.005274,2025-06-29 17:12:45
2025-05-20,517900,1.465416,1.446441,0.018975,0.016191,0.005568,2025-06-29 17:12:45
2025-05-19,517900,1.462391,1.442746,0.019646,0.015495,0.008301,2025-06-29 17:12:45
2025-05-16,517900,1.460503,1.439464,0.021039,0.014458,0.013164,2025-06-29 17:12:45
2025-05-15,517900,1.456076,1.434897,0.021179,0.012812,0.016733,2025-06-29 17:12:45
2025-05-14,517900,1.447526,1.428509,0.019017,0.01072,0.016593,2025-06-29 17:12:45
2025-05-13,517900,1.436533,1.421323,0.01521,0.008646,0.013128,2025-06-29 17:12:45
2025-05-12,517900,1.426971,1.415238,0.011733,0.007005,0.009456,2025-06-29 17:12:45
2025-05-09,517900,1.420963,1.411143,0.00982,0.005823,0.007993,2025-06-29 17:12:45
2025-05-08,517900,1.413238,1.406535,0.006702,0.004824,0.003756,2025-06-29 17:12:45
2025-05-07,517900,1.409306,1.403977,0.005328,0.004355,0.001947,2025-06-29 17:12:45
2025-05-06,517900,1.407965,1.402725,0.00524,0.004111,0.002257,2025-06-29 17:12:45
2025-04-30,517900,1.410526,1.40319,0.007336,0.003829,0.007013,2025-06-29 17:12:45
2025-04-29,517900,1.410962,1.402464,0.008498,0.002952,0.011091,2025-06-29 17:12:45
2025-04-28,517900,1.407237,1.399772,0.007465,0.001566,0.011797,2025-06-29 17:12:45
2025-04-25,517900,1.401019,1.396118,0.0049,9.1e-05,0.009618,2025-06-29 17:12:45
2025-04-24,517900,1.397595,1.394008,0.003587,-0.001111,0.009396,2025-06-29 17:12:45
2025-04-23,517900,1.394337,1.392134,0.002203,-0.002285,0.008976,2025-06-29 17:12:45
2025-04-22,517900,1.393004,1.391276,0.001728,-0.003407,0.010271,2025-06-29 17:12:45
2025-04-21,517900,1.391006,1.390185,0.00082,-0.004691,0.011023,2025-06-29 17:12:45
2025-04-18,517900,1.388721,1.389084,-0.000362,-0.006069,0.011414,2025-06-29 17:12:45
2025-04-17,517900,1.384356,1.387219,-0.002863,-0.007496,0.009266,2025-06-29 17:12:45
2025-04-16,517900,1.379601,1.385496,-0.005896,-0.008654,0.005517,2025-06-29 17:12:45
