代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
159360,20250627,1.022333,1.0196,1.012055,1.007886,0.011714,1.1622,0.002733
159360,20250626,1.0225,1.016533,1.009527,1.006343,0.01019,1.0126,0.005967
159360,20250625,1.016333,1.0102,1.005982,1.004267,0.005933,0.5908,0.006133
159360,20250624,1.004,1.001667,1.001727,1.001843,-0.000176,-0.0176,0.002333
159360,20250623,0.9965,0.9976,1.000018,1.000786,-0.003186,-0.3183,-0.0011
159360,20250620,0.996333,0.998267,1.000836,1.000986,-0.002719,-0.2716,-0.001934
159360,20250619,0.999,1.0004,1.002364,1.001538,-0.001138,-0.1136,-0.0014
159360,20250618,1.003167,1.0034,1.004036,1.002176,0.001224,0.1221,-0.000233
159360,20250617,1.003167,1.004,1.004145,1.002076,0.001924,0.192,-0.000833
159360,20250616,1.004,1.004467,1.004091,1.001976,0.002491,0.2486,-0.000467
159360,20250613,1.004833,1.0048,1.003691,1.001776,0.003024,0.3019,3.3e-05
159360,20250612,1.0065,1.005933,1.0036,1.001795,0.004138,0.4131,0.000567
159360,20250611,1.005,1.004733,1.002127,1.001281,0.003452,0.3448,0.000267
159360,20250610,1.0035,1.0032,1.000582,1.000867,0.002333,0.2331,0.0003
159360,20250609,1.005333,1.0032,1.000073,1.001048,0.002152,0.215,0.002133
159360,20250606,1.0025,1.0004,0.998382,1.0006,-0.0002,-0.02,0.0021
159360,20250605,0.9995,0.998267,0.997327,1.000414,-0.002147,-0.2146,0.001233
159360,20250604,0.995667,0.995733,0.996636,1.000276,-0.004543,-0.4542,-6.6e-05
159360,20250603,0.995167,0.994933,0.997236,1.000662,-0.005729,-0.5725,0.000234
159360,20250530,0.995833,0.9954,0.998545,1.001243,-0.005843,-0.5836,0.000433
159360,20250529,0.995667,0.996,0.999818,1.001619,-0.005619,-0.561,-0.000333
159360,20250528,0.993333,0.995933,1.000527,1.001495,-0.005562,-0.5554,-0.0026
159360,20250527,0.996167,0.9996,1.002945,1.001962,-0.002362,-0.2357,-0.003433
159360,20250526,1.001167,1.003933,1.005455,1.002248,0.001685,0.1681,-0.002766
159360,20250523,1.006167,1.006933,1.0072,1.001957,0.004976,0.4966,-0.000766
159360,20250522,1.010167,1.008667,1.008091,1.001157,0.00751,0.7501,0.0015
159360,20250521,1.009667,1.008,1.007527,0.999533,0.008467,0.8471,0.001667
159360,20250520,1.0055,1.0062,1.005873,0.997319,0.008881,0.8905,-0.0007
159360,20250519,1.003833,1.006067,1.004745,0.995395,0.010672,1.0721,-0.002234
159360,20250516,1.006833,1.0078,1.004018,0.993786,0.014014,1.4102,-0.000967
159360,20250515,1.010667,1.009,1.002727,0.99201,0.01699,1.7127,0.001667
159360,20250514,1.011667,1.007933,0.999909,0.989576,0.018357,1.855,0.003734
159360,20250513,1.005167,1.002667,0.994909,0.986143,0.016524,1.6756,0.0025
159360,20250512,1.001167,0.998667,0.990764,0.983238,0.015429,1.5692,0.0025
159360,20250509,0.996,0.993267,0.986455,0.980224,0.013043,1.3306,0.002733
159360,20250508,0.995,0.99,0.983782,0.977962,0.012038,1.2309,0.005
159360,20250507,0.988,0.983733,0.979964,0.974919,0.008814,0.9041,0.004267
159360,20250506,0.9805,0.978333,0.9768,0.97249,0.005843,0.6008,0.002167
159360,20250430,0.973833,0.974133,0.9744,0.970733,0.0034,0.3503,-0.0003
159360,20250429,0.973333,0.974067,0.974073,0.970281,0.003786,0.3902,-0.000734
159360,20250428,0.974833,0.9752,0.974218,0.97029,0.00491,0.506,-0.000367
159360,20250425,0.975833,0.9758,0.973927,0.970314,0.005486,0.5654,3.3e-05
159360,20250424,0.975667,0.975267,0.973091,0.970362,0.004905,0.5055,0.0004
159360,20250423,0.976167,0.974667,0.972145,0.970719,0.003948,0.4067,0.0015
159360,20250422,0.974333,0.972867,0.970218,0.9711,0.001767,0.182,0.001466
159360,20250421,0.9725,0.971267,0.967891,0.971905,-0.000638,-0.0656,0.001233
159360,20250418,0.969,0.968933,0.964273,0.972829,-0.003896,-0.4005,6.7e-05
159360,20250417,0.968833,0.968733,0.962527,0.974738,-0.006005,-0.6161,0.0001
159360,20250416,0.968833,0.967867,0.961491,0.977005,-0.009138,-0.9353,0.000966
159360,20250415,0.968333,0.965267,0.961182,0.979633,-0.014366,-1.4665,0.003066
159360,20250414,0.966833,0.960667,0.9618,0.982714,-0.022047,-2.2435,0.006166
159360,20250411,0.959833,0.951733,0.962909,0.985948,-0.034215,-3.4703,0.0081
159360,20250410,0.949333,0.946533,0.965745,0.989824,-0.043291,-4.3736,0.0028
159360,20250409,0.935,0.946933,0.970964,0.99469,-0.047757,-4.8012,-0.011933
159360,20250408,0.9385,0.957067,0.980527,1.001486,-0.044419,-4.4353,-0.018567
159360,20250407,0.9595,0.9756,0.993564,1.009681,-0.034081,-3.3754,-0.0161
159360,20250403,1.005167,1.006933,1.0118,1.020138,-0.013205,-1.2944,-0.001766
159360,20250402,1.0085,1.010533,1.014836,1.022448,-0.011915,-1.1653,-0.002033
159360,20250401,1.010333,1.012933,1.017436,1.024224,-0.011291,-1.1024,-0.0026
159360,20250331,1.013667,1.015867,1.020509,1.025924,-0.010057,-0.9803,-0.0022
159360,20250328,1.018833,1.0198,1.0242,1.027643,-0.007843,-0.7632,-0.000967
159360,20250327,1.020833,1.021333,1.026891,1.028581,-0.007248,-0.7047,-0.0005
159360,20250326,1.021333,1.022533,1.028855,1.02921,-0.006677,-0.6488,-0.0012
159360,20250325,1.0225,1.025667,1.031127,1.03001,-0.004343,-0.4216,-0.003167
159360,20250324,1.025,1.029667,1.033145,1.030643,-0.000976,-0.0947,-0.004667
159360,20250321,1.029833,1.034267,1.034855,1.031148,0.003119,0.3025,-0.004434
159360,20250320,1.040167,1.041267,1.037273,1.032019,0.009248,0.8961,-0.0011
159360,20250319,1.044167,1.042267,1.036873,1.031405,0.010862,1.0531,0.0019
159360,20250318,1.043833,1.039467,1.034509,1.029938,0.009529,0.9252,0.004366
159360,20250317,1.039,1.0352,1.031382,1.028238,0.006962,0.6771,0.0038
159360,20250314,1.0325,1.030533,1.028073,1.026652,0.003881,0.378,0.001967
159360,20250313,1.024167,1.0254,1.024418,1.025081,0.000319,0.0311,-0.001233
159360,20250312,1.027333,1.027933,1.024855,1.02549,0.002443,0.2382,-0.0006
159360,20250311,1.028,1.027733,1.024364,1.0253,0.002433,0.2373,0.000267
159360,20250310,1.028667,1.0262,1.023673,1.024933,0.001267,0.1236,0.002467
159360,20250307,1.028,1.024067,1.023345,1.024605,-0.000538,-0.0525,0.003933
159360,20250306,1.023,1.0198,1.022618,1.023895,-0.004095,-0.3999,0.0032
