代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159735,20250627,0.813667,0.813333,0.807582,0.811157,0.002176,0.2683,0.000334,弱势多头
159735,20250626,0.814333,0.810667,0.806,0.811129,-0.000462,-0.057,0.003666,弱势多头
159735,20250625,0.815,0.807667,0.805436,0.811467,-0.0038,-0.4683,0.007333,弱势多头
159735,20250624,0.805,0.800267,0.803455,0.810795,-0.010528,-1.2985,0.004733,强势空头排列
159735,20250623,0.791833,0.794133,0.802455,0.810448,-0.016315,-2.0131,-0.0023,强势空头排列
159735,20250620,0.788667,0.795133,0.805364,0.811933,-0.0168,-2.0691,-0.006466,强势空头排列
159735,20250619,0.796333,0.801333,0.811127,0.814752,-0.013419,-1.647,-0.005,强势空头排列
159735,20250618,0.8095,0.8106,0.817782,0.817919,-0.007319,-0.8948,-0.0011,强势空头排列
159735,20250617,0.813167,0.816067,0.821218,0.819419,-0.003352,-0.4091,-0.0029,弱势多头
159735,20250616,0.813167,0.818867,0.822527,0.8199,-0.001033,-0.126,-0.0057,弱势多头
159735,20250613,0.817667,0.822867,0.823564,0.820414,0.002453,0.299,-0.0052,弱势多头
159735,20250612,0.832,0.8318,0.826855,0.822105,0.009695,1.1793,0.0002,强势多头排列
159735,20250611,0.8365,0.833267,0.8258,0.821743,0.011524,1.4024,0.003233,强势多头排列
159735,20250610,0.829833,0.827733,0.821218,0.819748,0.007985,0.9741,0.0021,强势多头排列
159735,20250609,0.828167,0.824733,0.818345,0.818871,0.005862,0.7159,0.003434,弱势多头
159735,20250606,0.822333,0.818533,0.814745,0.817624,0.000909,0.1112,0.0038,弱势多头
159735,20250605,0.819,0.815333,0.813018,0.81729,-0.001957,-0.2394,0.003667,弱势多头
159735,20250604,0.811167,0.810667,0.811364,0.816795,-0.006128,-0.7502,0.0005,强势空头排列
159735,20250603,0.807,0.807733,0.811291,0.816971,-0.009238,-1.1308,-0.000733,强势空头排列
