代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159792,20250627,0.881667,0.878933,0.869891,0.8672,0.011733,1.353,0.002734,中等多头排列,0.6
159792,20250626,0.878333,0.8726,0.866073,0.864852,0.007748,0.8959,0.005733,微弱多头排列,0.05
159792,20250625,0.875833,0.867,0.863891,0.863162,0.003838,0.4446,0.008833,微弱多头排列,0.05
159792,20250624,0.862833,0.857867,0.860491,0.86059,-0.002723,-0.3164,0.004966,微弱空头排列,-0.05
159792,20250623,0.847667,0.850933,0.858273,0.858471,-0.007538,-0.8781,-0.003266,微弱空头排列,-0.05
159792,20250620,0.845333,0.852667,0.860418,0.858381,-0.005714,-0.6657,-0.007334,震荡排列,0.0
159792,20250619,0.855,0.859667,0.865145,0.859548,0.000119,0.0138,-0.004667,震荡排列,0.0
159792,20250618,0.8695,0.8686,0.869964,0.860695,0.007905,0.9184,0.0009,震荡排列,0.0
159792,20250617,0.870833,0.871267,0.870127,0.859605,0.011662,1.3567,-0.000434,微弱多头排列,0.05
159792,20250616,0.868,0.870733,0.867909,0.85751,0.013223,1.542,-0.002733,中等多头排列,0.6
159792,20250613,0.867167,0.8702,0.864873,0.855286,0.014914,1.7437,-0.003033,中等多头排列,0.6
159792,20250612,0.8785,0.875867,0.865182,0.854852,0.021015,2.4583,0.002633,强势多头排列,1.0
159792,20250611,0.879,0.873267,0.860909,0.852343,0.020924,2.4549,0.005733,强势多头排列,1.0
159792,20250610,0.869,0.8642,0.853945,0.848681,0.015519,1.8286,0.0048,中等多头排列,0.6
159792,20250609,0.864167,0.8576,0.848982,0.846357,0.011243,1.3284,0.006567,中等多头排列,0.6
159792,20250606,0.852,0.847,0.842855,0.8436,0.0034,0.403,0.005,震荡排列,0.0
159792,20250605,0.847,0.843133,0.8404,0.842833,0.0003,0.0356,0.003867,震荡排列,0.0
159792,20250604,0.835333,0.8364,0.837236,0.841657,-0.005257,-0.6246,-0.001067,微弱空头排列,-0.05
159792,20250603,0.834333,0.8356,0.837636,0.84231,-0.00671,-0.7966,-0.001267,温和空头排列,-0.3
159792,20250530,0.8365,0.836667,0.839309,0.843524,-0.006857,-0.8129,-0.000167,温和空头排列,-0.3
159792,20250529,0.842167,0.8398,0.842036,0.845029,-0.005229,-0.6188,0.002367,温和空头排列,-0.3
159792,20250528,0.834833,0.836,0.841164,0.844462,-0.008462,-1.0021,-0.001167,温和空头排列,-0.3
159792,20250527,0.836,0.8388,0.843491,0.845214,-0.006414,-0.7589,-0.0028,温和空头排列,-0.3
159792,20250526,0.836333,0.8414,0.8452,0.845419,-0.004019,-0.4754,-0.005067,微弱空头排列,-0.05
159792,20250523,0.844667,0.847133,0.848564,0.846219,0.000914,0.108,-0.002466,震荡排列,0.0
159792,20250522,0.851,0.850333,0.850345,0.845914,0.004419,0.5224,0.000667,震荡排列,0.0
159792,20250521,0.8545,0.852267,0.851327,0.844814,0.007453,0.8822,0.002233,微弱多头排列,0.05
159792,20250520,0.849667,0.85,0.849818,0.842062,0.007938,0.9427,-0.000333,微弱多头排列,0.05
159792,20250519,0.845667,0.848,0.849,0.839205,0.008795,1.048,-0.002333,震荡排列,0.0
159792,20250516,0.8505,0.8506,0.850145,0.837129,0.013471,1.6092,-0.0001,微弱多头排列,0.05
159792,20250515,0.852833,0.8516,0.849891,0.834424,0.017176,2.0584,0.001233,中等多头排列,0.6
159792,20250514,0.853333,0.851267,0.848236,0.831081,0.020186,2.4289,0.002066,强势多头排列,1.0
159792,20250513,0.8465,0.847333,0.844055,0.826567,0.020766,2.5123,-0.000833,强势多头排列,1.0
159792,20250512,0.848833,0.85,0.842036,0.82331,0.02669,3.2418,-0.001167,强势多头排列,1.0
159792,20250509,0.847,0.8486,0.837909,0.818848,0.029752,3.6334,-0.0016,强势多头排列,1.0
159792,20250508,0.853,0.848,0.834418,0.814743,0.033257,4.0819,0.005,强势多头排列,1.0
159792,20250507,0.851667,0.842267,0.828145,0.80949,0.032777,4.0491,0.0094,强势多头排列,1.0
159792,20250506,0.8435,0.833867,0.820418,0.804257,0.02961,3.6817,0.009633,强势多头排列,1.0
159792,20250430,0.821167,0.817467,0.808873,0.79789,0.019577,2.4536,0.0037,强势多头排列,1.0
159792,20250429,0.8115,0.810733,0.801982,0.794748,0.015985,2.0113,0.000767,中等多头排列,0.6
159792,20250428,0.811167,0.809533,0.798636,0.793857,0.015676,1.9747,0.001634,中等多头排列,0.6
159792,20250425,0.809167,0.8046,0.794255,0.792929,0.011671,1.4719,0.004567,微弱多头排列,0.05
159792,20250424,0.804833,0.798,0.790109,0.792676,0.005324,0.6716,0.006833,震荡排列,0.0
159792,20250423,0.800333,0.792067,0.787145,0.79359,-0.001523,-0.1919,0.008266,震荡排列,0.0
159792,20250422,0.781833,0.778533,0.780782,0.793581,-0.015048,-1.8962,0.0033,中等空头排列,-0.6
159792,20250421,0.774833,0.7748,0.7786,0.7968,-0.022,-2.761,3.3e-05,强势空头排列,-1.0
159792,20250418,0.771,0.775667,0.778091,0.801576,-0.025909,-3.2323,-0.004667,强势空头排列,-1.0
159792,20250417,0.774667,0.7804,0.780382,0.807767,-0.027367,-3.388,-0.005733,震荡排列,0.0
159792,20250416,0.781333,0.785467,0.783982,0.814681,-0.029214,-3.5859,-0.004134,震荡排列,0.0
159792,20250415,0.7955,0.792,0.790509,0.82311,-0.03111,-3.7796,0.0035,震荡排列,0.0
159792,20250414,0.7945,0.7854,0.793182,0.829567,-0.044167,-5.3241,0.0091,强势空头排列,-1.0
159792,20250411,0.786167,0.776333,0.797109,0.836514,-0.060181,-7.1943,0.009834,强势空头排列,-1.0
159792,20250410,0.77,0.772333,0.803382,0.844281,-0.071948,-8.5218,-0.002333,强势空头排列,-1.0
159792,20250409,0.753833,0.775467,0.812564,0.853271,-0.077804,-9.1183,-0.021634,强势空头排列,-1.0
159792,20250408,0.768167,0.795533,0.829255,0.865867,-0.070334,-8.123,-0.027366,强势空头排列,-1.0
159792,20250407,0.814167,0.830933,0.852818,0.881433,-0.0505,-5.7293,-0.016766,强势空头排列,-1.0
159792,20250403,0.8605,0.8634,0.873018,0.894871,-0.031471,-3.5168,-0.0029,强势空头排列,-1.0
159792,20250402,0.865667,0.870067,0.879091,0.900767,-0.0307,-3.4082,-0.0044,强势空头排列,-1.0
159792,20250401,0.869333,0.874933,0.885164,0.905957,-0.031024,-3.4244,-0.0056,强势空头排列,-1.0
159792,20250331,0.875667,0.879733,0.892455,0.910952,-0.031219,-3.4271,-0.004066,强势空头排列,-1.0
159792,20250328,0.888667,0.889067,0.902073,0.916486,-0.027419,-2.9918,-0.0004,强势空头排列,-1.0
159792,20250327,0.8895,0.892,0.908491,0.919757,-0.027757,-3.0179,-0.0025,强势空头排列,-1.0
159792,20250326,0.889,0.894933,0.913873,0.92251,-0.027577,-2.9893,-0.005933,强势空头排列,-1.0
159792,20250325,0.893833,0.904667,0.920836,0.926024,-0.021357,-2.3063,-0.010834,中等空头排列,-0.6
159792,20250324,0.909333,0.921933,0.929873,0.930205,-0.008272,-0.8893,-0.0126,微弱空头排列,-0.05
159792,20250321,0.922667,0.933533,0.9352,0.932257,0.001276,0.1369,-0.010866,震荡排列,0.0
159792,20250320,0.9465,0.9478,0.941764,0.934557,0.013243,1.417,-0.0013,中等多头排列,0.6
159792,20250319,0.961,0.952933,0.944927,0.934448,0.018485,1.9782,0.008067,中等多头排列,0.6
159792,20250318,0.952833,0.943067,0.940491,0.930538,0.012529,1.3464,0.009766,中等多头排列,0.6
159792,20250317,0.934833,0.931267,0.934636,0.926329,0.004938,0.5331,0.003566,震荡排列,0.0
159792,20250314,0.926167,0.927533,0.931964,0.924138,0.003395,0.3674,-0.001366,震荡排列,0.0
159792,20250313,0.917333,0.925667,0.928218,0.921738,0.003929,0.4263,-0.008334,震荡排列,0.0
159792,20250312,0.9315,0.939467,0.930982,0.922252,0.017215,1.8666,-0.007967,中等多头排列,0.6
159792,20250311,0.9425,0.9464,0.930709,0.920448,0.025952,2.8195,-0.0039,强势多头排列,1.0
159792,20250310,0.953833,0.9464,0.927818,0.916948,0.029452,3.212,0.007433,强势多头排列,1.0
159792,20250307,0.958,0.94,0.923782,0.912262,0.027738,3.0406,0.018,强势多头排列,1.0
