代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159235,20250627,1.0315,1.0296,1.025945,1.026938,0.002662,0.2592,0.0019,弱势多头
159235,20250626,1.0285,1.0264,1.024145,1.026414,-1.4e-05,-0.0014,0.0021,弱势多头
159235,20250625,1.026333,1.0238,1.023345,1.0264,-0.0026,-0.2533,0.002533,弱势多头
159235,20250624,1.0225,1.020933,1.022709,1.026371,-0.005438,-0.5298,0.001567,强势空头排列
159235,20250623,1.018,1.019,1.022727,1.026657,-0.007657,-0.7458,-0.001,强势空头排列
159235,20250620,1.018,1.019867,1.024273,1.027686,-0.007819,-0.7608,-0.001867,强势空头排列
159235,20250619,1.019,1.021467,1.026018,1.028814,-0.007347,-0.7141,-0.002467,强势空头排列
159235,20250618,1.025167,1.026467,1.029127,1.030652,-0.004185,-0.4061,-0.0013,强势空头排列
159235,20250617,1.026167,1.028333,1.030164,1.031362,-0.003029,-0.2937,-0.002166,强势空头排列
159235,20250616,1.028667,1.030667,1.031255,1.032062,-0.001395,-0.1352,-0.002,强势空头排列
159235,20250613,1.032667,1.033133,1.032364,1.032648,0.000485,0.047,-0.000466,弱势多头
159235,20250612,1.035,1.034267,1.032891,1.032838,0.001429,0.1384,0.000733,强势多头排列
159235,20250611,1.035167,1.033667,1.032727,1.032633,0.001034,0.1001,0.0015,强势多头排列
159235,20250610,1.032,1.031267,1.031618,1.031948,-0.000681,-0.066,0.000733,强势空头排列
159235,20250609,1.031167,1.0306,1.0316,1.031733,-0.001133,-0.1098,0.000567,强势空头排列
159235,20250606,1.0295,1.029867,1.031436,1.03129,-0.001423,-0.138,-0.000367,弱势多头
159235,20250605,1.029,1.030667,1.032,1.031,-0.000333,-0.0323,-0.001667,弱势多头
159235,20250604,1.031,1.032667,1.033182,1.030776,0.001891,0.1835,-0.001667,弱势多头
159235,20250603,1.032667,1.033333,1.033764,1.030095,0.003238,0.3143,-0.000666,弱势多头
159235,20250530,1.037167,1.035267,1.0348,1.029519,0.005748,0.5583,0.0019,强势多头排列
159235,20250529,1.035333,1.034067,1.033927,,,,0.001266,
159235,20250528,1.032,1.032667,1.032673,,,,-0.000667,
159235,20250527,1.0295,1.032333,1.031691,,,,-0.002833,
159235,20250526,1.034333,1.035467,1.032364,,,,-0.001134,
159235,20250523,1.037833,1.036,1.031564,,,,0.001833,
159235,20250522,1.038667,1.034667,1.029673,,,,0.004,
159235,20250521,1.034167,1.0308,1.026182,,,,0.003367,
159235,20250520,1.025333,1.025533,1.0216,,,,-0.0002,
159235,20250519,1.023333,1.0242,1.018964,,,,-0.000867,
159235,20250516,1.025167,1.023733,1.016636,,,,0.001434,
159235,20250515,1.026667,1.022467,,,,,0.0042,
159235,20250514,1.023,1.017867,,,,,0.005133,
159235,20250513,1.013,1.01,,,,,0.003,
159235,20250512,1.0075,1.005333,,,,,0.002167,
159235,20250509,1.0035,1.001267,,,,,0.002233,
159235,20250508,1.000833,,,,,,,
159235,20250507,0.997667,,,,,,,
159235,20250506,,,,,,,,
159235,20250430,,,,,,,,
