代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159834,20250627,7.677833,7.691533,7.726891,7.760562,-0.069029,-0.8895,-0.0137,温和空头排列,-0.27
159834,20250626,7.713833,7.723133,7.754364,7.77309,-0.049957,-0.6427,-0.0093,微弱空头排列,-0.3
159834,20250625,7.716,7.730067,7.767909,7.777262,-0.047195,-0.6068,-0.014067,微弱空头排列,-0.3
159834,20250624,7.732,7.748933,7.784473,7.782533,-0.0336,-0.4317,-0.016933,震荡排列,0.0
159834,20250623,7.770833,7.781333,7.804564,7.789576,-0.008243,-0.1058,-0.0105,震荡排列,0.0
159834,20250620,7.775333,7.793067,7.808182,7.788562,0.004505,0.0578,-0.017734,震荡排列,0.0
159834,20250619,7.802333,7.8232,7.816964,7.78991,0.03329,0.4273,-0.020867,微弱多头排列,0.3
159834,20250618,7.832333,7.845933,7.820836,7.788395,0.057538,0.7388,-0.0136,温和多头排列,0.22
159834,20250617,7.856167,7.8498,7.816727,7.7815,0.0683,0.8777,0.006367,温和多头排列,0.26
159834,20250616,7.8835,7.850067,7.813582,7.773914,0.076153,0.9796,0.033433,温和多头排列,0.29
159834,20250613,7.851667,7.814933,7.7938,7.757657,0.057276,0.7383,0.036734,微弱多头排列,0.3
159834,20250612,7.7785,7.765,7.764527,7.736757,0.028243,0.365,0.0135,微弱多头排列,0.3
159834,20250611,7.734333,7.745133,7.749818,7.723619,0.021514,0.2785,-0.0108,震荡排列,0.0
159834,20250610,7.734333,7.7522,7.746836,7.716762,0.035438,0.4592,-0.017867,微弱多头排列,0.3
159834,20250609,7.755833,7.770067,7.747455,7.711452,0.058615,0.7601,-0.014234,微弱多头排列,0.3
159834,20250606,7.799167,7.791333,7.751964,7.708357,0.082976,1.0764,0.007834,温和多头排列,0.32
159834,20250605,7.799833,7.771267,7.740327,7.697433,0.073834,0.9592,0.028566,温和多头排列,0.29
159834,20250604,7.778,7.741867,7.727036,7.686967,0.0549,0.7142,0.036133,微弱多头排列,0.3
159834,20250603,7.729,7.707533,7.710091,7.677938,0.029595,0.3855,0.021467,震荡排列,0.0
159834,20250530,7.658833,7.667933,7.687364,7.668395,-0.000462,-0.006,-0.0091,震荡排列,0.0
159834,20250529,7.646833,7.672867,7.682345,7.670724,0.002143,0.0279,-0.026034,震荡排列,0.0
159834,20250528,7.695333,7.7136,7.686727,7.681071,0.032529,0.4235,-0.018267,微弱多头排列,0.3
159834,20250527,7.716833,7.7326,7.674727,7.684633,0.047967,0.6242,-0.015767,震荡排列,0.0
159834,20250526,7.756667,7.7428,7.663345,7.689943,0.052857,0.6874,0.013867,震荡排列,0.0
159834,20250523,7.766667,7.717067,7.639182,7.689438,0.027629,0.3593,0.0496,震荡排列,0.0
159834,20250522,7.724667,7.666067,7.613036,7.689686,-0.023619,-0.3072,0.0586,震荡排列,0.0
159834,20250521,7.641,7.5874,7.588055,7.690895,-0.103495,-1.3457,0.0536,微弱空头排列,-0.3
159834,20250520,7.5155,7.499733,7.568836,7.693586,-0.193853,-2.5197,0.015767,中等空头排列,-0.63
159834,20250519,7.490833,7.503467,7.6024,7.721724,-0.218257,-2.8265,-0.012634,中等空头排列,-0.71
159834,20250516,7.466333,7.511933,7.637418,7.74949,-0.237557,-3.0655,-0.0456,强势空头排列,-0.62
159834,20250515,7.490667,7.560067,7.686964,7.782276,-0.222209,-2.8553,-0.0694,中等空头排列,-0.72
159834,20250514,7.624,7.6788,7.764455,7.826986,-0.148186,-1.8933,-0.0548,中等空头排列,-0.48
159834,20250513,7.696333,7.754333,7.808418,7.851495,-0.097162,-1.2375,-0.058,温和空头排列,-0.37
159834,20250512,7.777833,7.83,7.846618,7.869557,-0.039557,-0.5027,-0.052167,微弱空头排列,-0.3
159834,20250509,7.886333,7.896267,7.878491,7.881086,0.015181,0.1926,-0.009934,震荡排列,0.0
159834,20250508,7.926167,7.906467,7.889036,7.873857,0.03261,0.4142,0.0197,微弱多头排列,0.3
159834,20250507,7.943833,7.905533,7.899727,7.861662,0.043871,0.558,0.0383,微弱多头排列,0.3
159834,20250506,7.871833,7.853867,7.886127,7.834681,0.019186,0.2449,0.017966,震荡排列,0.0
159834,20250430,7.806667,7.820933,7.883091,7.810748,0.010185,0.1304,-0.014266,震荡排列,0.0
159834,20250429,7.825833,7.838533,7.906818,7.79859,0.039943,0.5122,-0.0127,震荡排列,0.0
159834,20250428,7.835,7.874,7.919,7.779681,0.094319,1.2124,-0.039,震荡排列,0.0
159834,20250425,7.871667,7.941467,7.9364,7.762262,0.179205,2.3087,-0.0698,微弱多头排列,0.3
159834,20250424,7.949667,7.9886,7.935836,7.734429,0.254171,3.2862,-0.038933,强势多头排列,0.65
159834,20250423,8.029167,8.020067,7.918782,7.698405,0.321662,4.1783,0.0091,强势多头排列,0.83
159834,20250422,8.164833,8.078467,7.906927,7.666638,0.411829,5.3717,0.086366,强势多头排列,1.06
159834,20250421,7.98,7.925,7.783873,7.581371,0.343629,4.5325,0.055,强势多头排列,0.9
159834,20250418,7.8915,7.834667,7.694255,7.517305,0.317362,4.2218,0.056833,强势多头排列,0.84
159834,20250417,7.827167,7.7688,7.620473,7.462619,0.306181,4.1029,0.058367,强势多头排列,0.81
159834,20250416,7.727167,7.678133,7.539218,7.405486,0.272647,3.6817,0.049034,强势多头排列,0.73
159834,20250415,7.631,7.579933,7.465073,7.352548,0.227385,3.0926,0.051067,强势多头排列,0.61
159834,20250414,7.589667,7.509867,7.416145,7.312848,0.197019,2.6941,0.0798,中等多头排列,0.67
159834,20250411,7.489667,7.409267,7.360055,7.270105,0.139162,1.9142,0.0804,中等多头排列,0.48
159834,20250410,7.352167,7.313933,7.304891,7.229048,0.084885,1.1742,0.038234,微弱多头排列,0.3
159834,20250409,7.235,7.255667,7.267491,7.197695,0.057972,0.8054,-0.020667,震荡排列,0.0
159834,20250408,7.221667,7.259667,7.256964,7.18019,0.079477,1.1069,-0.038,微弱多头排列,0.3
159834,20250407,7.273,7.298,7.259182,7.168819,0.129181,1.802,-0.025,中等多头排列,0.45
159834,20250403,7.370167,7.348933,7.264364,7.158271,0.190662,2.6635,0.021234,中等多头排列,0.66
159834,20250402,7.339833,7.305667,7.223709,7.123752,0.181915,2.5536,0.034166,中等多头排列,0.63
