代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
517520,20250627,1.467833,1.4612,1.460418,1.464252,-0.003052,-0.2084,0.006633,震荡排列,0.0
517520,20250626,1.456333,1.453333,1.459909,1.462343,-0.00901,-0.6161,0.003,微弱空头排列,-0.05
517520,20250625,1.446,1.446733,1.461018,1.460695,-0.013962,-0.9558,-0.000733,震荡排列,0.0
517520,20250624,1.444,1.449333,1.465618,1.460629,-0.011296,-0.7734,-0.005333,震荡排列,0.0
517520,20250623,1.452,1.459533,1.472673,1.461781,-0.002248,-0.1538,-0.007533,震荡排列,0.0
517520,20250620,1.455333,1.465667,1.475491,1.460795,0.004872,0.3335,-0.010334,震荡排列,0.0
517520,20250619,1.473333,1.482333,1.481109,1.461105,0.021228,1.4529,-0.009,微弱多头排列,0.05
517520,20250618,1.491167,1.496667,1.483418,1.459824,0.036843,2.5238,-0.0055,强势多头排列,1.0
517520,20250617,1.497,1.4966,1.478564,1.454581,0.042019,2.8887,0.0004,强势多头排列,1.0
517520,20250616,1.508333,1.495933,1.474109,1.449329,0.046604,3.2156,0.0124,强势多头排列,1.0
517520,20250613,1.503333,1.485467,1.464727,1.441786,0.043681,3.0296,0.017866,强势多头排列,1.0
517520,20250612,1.472333,1.461733,1.448673,1.431062,0.030671,2.1432,0.0106,中等多头排列,0.6
517520,20250611,1.444833,1.442533,1.436,1.42229,0.020243,1.4233,0.0023,中等多头排列,0.6
517520,20250610,1.4395,1.438467,1.430782,1.417462,0.021005,1.4819,0.001033,中等多头排列,0.6
517520,20250609,1.4365,1.437467,1.427218,1.413133,0.024334,1.722,-0.000967,中等多头排列,0.6
517520,20250606,1.439333,1.435867,1.424818,1.409152,0.026715,1.8958,0.003466,中等多头排列,0.6
517520,20250605,1.434667,1.427067,1.419655,1.403681,0.023386,1.666,0.0076,中等多头排列,0.6
517520,20250604,1.434667,1.4238,1.418273,1.400081,0.023719,1.6941,0.010867,中等多头排列,0.6
517520,20250603,1.414833,1.409733,1.411109,1.394014,0.015719,1.1276,0.0051,震荡排列,0.0
517520,20250530,1.394833,1.399,1.404236,1.388562,0.010438,0.7517,-0.004167,震荡排列,0.0
517520,20250529,1.400167,1.406467,1.405,1.387452,0.019015,1.3705,-0.0063,微弱多头排列,0.05
517520,20250528,1.407167,1.412333,1.4032,1.385386,0.026947,1.9451,-0.005166,中等多头排列,0.6
517520,20250527,1.415833,1.417867,1.399473,1.382643,0.035224,2.5476,-0.002034,强势多头排列,1.0
517520,20250526,1.427667,1.421333,1.395345,1.379986,0.041347,2.9962,0.006334,强势多头排列,1.0
517520,20250523,1.4225,1.408533,1.384018,1.374129,0.034404,2.5037,0.013967,强势多头排列,1.0
517520,20250522,1.408,1.3912,1.372309,1.36889,0.02231,1.6298,0.0168,中等多头排列,0.6
517520,20250521,1.388667,1.3734,1.3624,1.365324,0.008076,0.5915,0.015267,震荡排列,0.0
517520,20250520,1.351,1.347533,1.3504,1.360705,-0.013172,-0.968,0.003467,温和空头排列,-0.3
517520,20250519,1.341,1.3426,1.3504,1.362286,-0.019686,-1.4451,-0.0016,中等空头排列,-0.6
517520,20250516,1.340167,1.343533,1.353545,1.3659,-0.022367,-1.6375,-0.003366,中等空头排列,-0.6
517520,20250515,1.344,1.347267,1.357636,1.370033,-0.022766,-1.6617,-0.003267,中等空头排列,-0.6
517520,20250514,1.350833,1.3544,1.362636,1.374733,-0.020333,-1.4791,-0.003567,中等空头排列,-0.6
517520,20250513,1.356,1.3616,1.366073,1.378433,-0.016833,-1.2212,-0.0056,中等空头排列,-0.6
517520,20250512,1.3575,1.366867,1.367691,1.380657,-0.01379,-0.9988,-0.009367,微弱空头排列,-0.05
517520,20250509,1.374167,1.376467,1.372291,1.383505,-0.007038,-0.5087,-0.0023,震荡排列,0.0
517520,20250508,1.384167,1.378733,1.375091,1.383519,-0.004786,-0.3459,0.005434,震荡排列,0.0
517520,20250507,1.386667,1.377933,1.378836,1.382024,-0.004091,-0.296,0.008734,微弱空头排列,-0.05
517520,20250506,1.370667,1.366333,1.377745,1.377633,-0.0113,-0.8202,0.004334,震荡排列,0.0
517520,20250430,1.353167,1.356667,1.378327,1.373543,-0.016876,-1.2286,-0.0035,震荡排列,0.0
517520,20250429,1.360167,1.363933,1.388436,1.37351,-0.009577,-0.6973,-0.003766,震荡排列,0.0
517520,20250428,1.362,1.3736,1.396127,1.371767,0.001833,0.1336,-0.0116,震荡排列,0.0
517520,20250425,1.370167,1.393467,1.405436,1.3703,0.023167,1.6907,-0.0233,震荡排列,0.0
517520,20250424,1.395833,1.4134,1.413582,1.36811,0.04529,3.3104,-0.017567,震荡排列,0.0
517520,20250423,1.430167,1.428867,1.416818,1.363814,0.065053,4.7699,0.0013,强势多头排列,1.0
517520,20250422,1.464333,1.447333,1.416909,1.359048,0.088285,6.4961,0.017,强势多头排列,1.0
517520,20250421,1.436833,1.4272,1.393982,1.344081,0.083119,6.1841,0.009633,强势多头排列,1.0
517520,20250418,1.396667,1.3988,1.364164,1.3275,0.0713,5.371,-0.002133,强势多头排列,1.0
517520,20250417,1.409167,1.401733,1.3514,1.320462,0.081271,6.1547,0.007434,强势多头排列,1.0
