代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
588220,20250627,1.005833,1.0048,0.994255,0.986981,0.017819,1.8054,0.001033,中等多头排列,0.6
588220,20250626,1.008667,1.002,0.990764,0.984748,0.017252,1.7519,0.006667,中等多头排列,0.6
588220,20250625,1.008167,0.9976,0.987109,0.9823,0.0153,1.5576,0.010567,中等多头排列,0.6
588220,20250624,0.988667,0.983467,0.979055,0.977576,0.005891,0.6026,0.0052,微弱多头排列,0.05
588220,20250623,0.974333,0.973733,0.974236,0.9745,-0.000767,-0.0787,0.0006,微弱空头排列,-0.05
588220,20250620,0.971,0.971467,0.973927,0.973448,-0.001981,-0.2035,-0.000467,震荡排列,0.0
588220,20250619,0.973167,0.973133,0.975964,0.973405,-0.000272,-0.0279,3.4e-05,震荡排列,0.0
588220,20250618,0.973333,0.9738,0.977255,0.972843,0.000957,0.0984,-0.000467,震荡排列,0.0
588220,20250617,0.971333,0.973733,0.977836,0.971948,0.001785,0.1837,-0.0024,震荡排列,0.0
588220,20250616,0.975833,0.977133,0.9798,0.971767,0.005366,0.5522,-0.0013,震荡排列,0.0
588220,20250613,0.977,0.979267,0.979855,0.970733,0.008534,0.8791,-0.002267,震荡排列,0.0
588220,20250612,0.9815,0.983733,0.980455,0.96999,0.013743,1.4168,-0.002233,中等多头排列,0.6
588220,20250611,0.982833,0.984467,0.978218,0.968148,0.016319,1.6856,-0.001634,中等多头排列,0.6
588220,20250610,0.986833,0.985333,0.975873,0.966567,0.018766,1.9415,0.0015,中等多头排列,0.6
588220,20250609,0.991167,0.985133,0.972945,0.964971,0.020162,2.0894,0.006034,中等多头排列,0.6
588220,20250606,0.982,0.9762,0.965964,0.961629,0.014571,1.5152,0.0058,中等多头排列,0.6
588220,20250605,0.974,0.968933,0.960309,0.959243,0.00969,1.0102,0.005067,微弱多头排列,0.05
588220,20250604,0.963333,0.960333,0.955236,0.957352,0.002981,0.3114,0.003,震荡排列,0.0
588220,20250603,0.959333,0.9552,0.952873,0.957019,-0.001819,-0.1901,0.004133,震荡排列,0.0
588220,20250530,0.952333,0.95,0.950945,0.957038,-0.007038,-0.7354,0.002333,微弱空头排列,-0.05
588220,20250529,0.950667,0.948667,0.951491,0.958348,-0.009681,-1.0102,0.002,温和空头排列,-0.3
588220,20250528,0.941167,0.943533,0.949873,0.958586,-0.015053,-1.5703,-0.002366,中等空头排列,-0.6
588220,20250527,0.945333,0.948533,0.953436,0.961281,-0.012748,-1.3261,-0.0032,中等空头排列,-0.6
588220,20250526,0.948667,0.952667,0.956291,0.963376,-0.010709,-1.1116,-0.004,温和空头排列,-0.3
588220,20250523,0.952667,0.956133,0.958945,0.965181,-0.009048,-0.9374,-0.003466,温和空头排列,-0.3
588220,20250522,0.962333,0.9618,0.9628,0.967467,-0.005667,-0.5858,0.000533,微弱空头排列,-0.05
588220,20250521,0.963667,0.961667,0.964255,0.968276,-0.006609,-0.6826,0.002,温和空头排列,-0.3
588220,20250520,0.961833,0.960733,0.965382,0.968619,-0.007886,-0.8141,0.0011,温和空头排列,-0.3
588220,20250519,0.956833,0.959733,0.966655,0.968714,-0.008981,-0.9271,-0.0029,温和空头排列,-0.3
588220,20250516,0.958167,0.962667,0.969745,0.969533,-0.006866,-0.7082,-0.0045,震荡排列,0.0
588220,20250515,0.963,0.9668,0.973109,0.970443,-0.003643,-0.3754,-0.0038,震荡排列,0.0
588220,20250514,0.973833,0.9746,0.977273,0.971786,0.002814,0.2896,-0.000767,震荡排列,0.0
588220,20250513,0.974833,0.977,0.977636,0.971262,0.005738,0.5908,-0.002167,震荡排列,0.0
588220,20250512,0.9765,0.979667,0.977145,0.970181,0.009486,0.9778,-0.003167,温和多头排列,0.3
588220,20250509,0.978667,0.981733,0.976109,0.968505,0.013228,1.3658,-0.003066,中等多头排列,0.6
588220,20250508,0.988333,0.9856,0.976255,0.967005,0.018595,1.9229,0.002733,中等多头排列,0.6
588220,20250507,0.987333,0.9814,0.9728,0.963176,0.018224,1.8921,0.005933,中等多头排列,0.6
588220,20250506,0.983333,0.975667,0.968982,0.959533,0.016134,1.6814,0.007666,中等多头排列,0.6
588220,20250430,0.969167,0.964867,0.962982,0.955171,0.009696,1.0151,0.0043,微弱多头排列,0.05
588220,20250429,0.958833,0.958667,0.959382,0.952438,0.006229,0.654,0.000166,震荡排列,0.0
588220,20250428,0.955833,0.958,0.958582,0.951367,0.006633,0.6972,-0.002167,震荡排列,0.0
588220,20250425,0.957,0.959867,0.958818,0.950924,0.008943,0.9405,-0.002867,微弱多头排列,0.05
588220,20250424,0.962167,0.9626,0.959909,0.951081,0.011519,1.2111,-0.000433,中等多头排列,0.6
588220,20250423,0.966833,0.9634,0.959364,0.950895,0.012505,1.3151,0.003433,中等多头排列,0.6
588220,20250422,0.9635,0.960067,0.955818,0.949924,0.010143,1.0678,0.003433,温和多头排列,0.3
588220,20250421,0.959333,0.9568,0.950855,0.949281,0.007519,0.7921,0.002533,微弱多头排列,0.05
588220,20250418,0.949333,0.951467,0.942964,0.948286,0.003181,0.3354,-0.002134,震荡排列,0.0
588220,20250417,0.953,0.955067,0.940145,0.949952,0.005115,0.5384,-0.002067,震荡排列,0.0
588220,20250416,0.954333,0.9536,0.936764,0.951248,0.002352,0.2473,0.000733,震荡排列,0.0
588220,20250415,0.959333,0.9496,0.935018,0.953371,-0.003771,-0.3955,0.009733,震荡排列,0.0
588220,20250414,0.955,0.937667,0.932818,0.955333,-0.017666,-1.8492,0.017333,震荡排列,0.0
588220,20250411,0.934667,0.916067,0.929618,0.9569,-0.040833,-4.2672,0.0186,强势空头排列,-1.0
588220,20250410,0.900833,0.897467,0.927855,0.959143,-0.061676,-6.4303,0.003366,强势空头排列,-1.0
588220,20250409,0.878167,0.898533,0.934964,0.966005,-0.067472,-6.9846,-0.020366,强势空头排列,-1.0
588220,20250408,0.884,0.915467,0.948436,0.976124,-0.060657,-6.2141,-0.031467,强势空头排列,-1.0
588220,20250407,0.925,0.949,0.968764,0.98951,-0.04051,-4.0939,-0.024,强势空头排列,-1.0
588220,20250403,0.9935,0.993867,0.993036,1.004581,-0.010714,-1.0665,-0.000367,震荡排列,0.0
588220,20250402,1.0,0.997667,0.995127,1.008033,-0.010366,-1.0283,0.002333,震荡排列,0.0
588220,20250401,0.995167,0.994333,0.994545,1.009929,-0.015596,-1.5443,0.000834,微弱空头排列,-0.05
588220,20250331,0.991667,0.9908,0.995309,1.012248,-0.021448,-2.1188,0.000867,中等空头排列,-0.6
588220,20250328,0.991833,0.990467,0.998636,1.015533,-0.025066,-2.4683,0.001366,强势空头排列,-1.0
588220,20250327,0.991833,0.991267,1.003273,1.019124,-0.027857,-2.7334,0.000566,强势空头排列,-1.0
588220,20250326,0.986,0.990467,1.006509,1.022057,-0.03159,-3.0908,-0.004467,强势空头排列,-1.0
588220,20250325,0.988333,0.997333,1.013236,1.02659,-0.029257,-2.8499,-0.009,强势空头排列,-1.0
588220,20250324,0.999833,1.009667,1.022036,1.031786,-0.022119,-2.1438,-0.009834,中等空头排列,-0.6
588220,20250321,1.012333,1.0212,1.029727,1.036067,-0.014867,-1.4349,-0.008867,中等空头排列,-0.6
