代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
515120,20250627,0.586333,0.587667,0.587309,0.594138,-0.006471,-1.0891,-0.001334,弱势多头
515120,20250626,0.589,0.5884,0.588564,0.595348,-0.006948,-1.167,0.0006,强势空头排列
515120,20250625,0.592333,0.5892,0.590745,0.596581,-0.007381,-1.2372,0.003133,强势空头排列
515120,20250624,0.587667,0.585933,0.591182,0.596648,-0.010715,-1.7959,0.001734,强势空头排列
515120,20250623,0.5825,0.583733,0.592564,0.596862,-0.013129,-2.1997,-0.001233,强势空头排列
515120,20250620,0.5815,0.585467,0.595673,0.597681,-0.012214,-2.0436,-0.003967,强势空头排列
515120,20250619,0.585167,0.591,0.599945,0.598933,-0.007933,-1.3245,-0.005833,弱势多头
515120,20250618,0.593667,0.599533,0.604564,0.600148,-0.000615,-0.1025,-0.005866,弱势多头
515120,20250617,0.6015,0.6064,0.607855,0.600386,0.006014,1.0017,-0.0049,弱势多头
515120,20250616,0.612667,0.613333,0.610509,0.600048,0.013285,2.214,-0.000666,强势多头排列
515120,20250613,0.615833,0.615,0.609945,0.597919,0.017081,2.8567,0.000833,强势多头排列
515120,20250612,0.617833,0.614467,0.6084,0.5952,0.019267,3.2371,0.003366,强势多头排列
515120,20250611,0.610833,0.607867,0.603473,0.590871,0.016996,2.8764,0.002966,强势多头排列
515120,20250610,0.609333,0.6064,0.600745,0.587762,0.018638,3.171,0.002933,强势多头排列
515120,20250609,0.602833,0.6022,0.596182,0.583819,0.018381,3.1484,0.000633,强势多头排列
515120,20250606,0.597667,0.598133,0.591655,0.579952,0.018181,3.1349,-0.000466,强势多头排列
515120,20250605,0.601167,0.599,0.589618,0.577376,0.021624,3.7452,0.002167,强势多头排列
515120,20250604,0.601,0.5962,0.586182,0.574067,0.022133,3.8555,0.0048,强势多头排列
515120,20250603,0.594333,0.588667,0.580709,0.569833,0.018834,3.3052,0.005666,强势多头排列
515120,20250530,0.586833,0.581467,0.575855,0.566124,0.015343,2.7102,0.005366,强势多头排列
515120,20250529,0.578667,0.574933,0.571382,0.562748,0.012185,2.1653,0.003734,强势多头排列
515120,20250528,0.568333,0.5686,0.566909,0.559524,0.009076,1.6221,-0.000267,强势多头排列
515120,20250527,0.568,0.5688,0.565491,0.557976,0.010824,1.9399,-0.0008,强势多头排列
515120,20250526,0.567333,0.568267,0.563436,0.55621,0.012057,2.1677,-0.000934,强势多头排列
515120,20250523,0.571667,0.569333,0.562218,0.555,0.014333,2.5825,0.002334,强势多头排列
515120,20250522,0.570167,0.566133,0.558891,0.5528,0.013333,2.4119,0.004034,强势多头排列
515120,20250521,0.566,0.561733,0.555273,0.550538,0.011195,2.0335,0.004267,强势多头排列
515120,20250520,0.558167,0.555333,0.550982,0.547976,0.007357,1.3426,0.002834,强势多头排列
515120,20250519,0.551667,0.550333,0.547927,0.54601,0.004323,0.7917,0.001334,强势多头排列
515120,20250516,0.550333,0.548467,0.546982,0.545086,0.003381,0.6203,0.001866,强势多头排列
515120,20250515,0.547167,0.5458,0.545655,0.543986,0.001814,0.3335,0.001367,强势多头排列
515120,20250514,0.545,0.5446,0.545091,0.543319,0.001281,0.2358,0.0004,弱势多头
515120,20250513,0.543167,0.5436,0.5446,0.542676,0.000924,0.1703,-0.000433,弱势多头
515120,20250512,0.542333,0.543733,0.544455,0.542143,0.00159,0.2933,-0.0014,弱势多头
515120,20250509,0.5455,0.546467,0.545418,0.542067,0.0044,0.8117,-0.000967,强势多头排列
515120,20250508,0.546167,0.5466,0.545073,0.54119,0.00541,0.9996,-0.000433,强势多头排列
515120,20250507,0.547833,0.546733,0.544782,0.540276,0.006457,1.1951,0.0011,强势多头排列
515120,20250506,0.549,0.5466,0.5442,0.539471,0.007129,1.3215,0.0024,强势多头排列
515120,20250430,0.544667,0.5436,0.541927,0.53809,0.00551,1.024,0.001067,强势多头排列
515120,20250429,0.541167,0.5414,0.540073,0.537229,0.004171,0.7764,-0.000233,强势多头排列
515120,20250428,0.541,0.541333,0.5392,0.536986,0.004347,0.8095,-0.000333,强势多头排列
515120,20250425,0.541833,0.5418,0.538673,0.537019,0.004781,0.8903,3.3e-05,强势多头排列
515120,20250424,0.542667,0.541133,0.5378,0.537033,0.0041,0.7635,0.001534,强势多头排列
515120,20250423,0.541,0.538467,0.536091,0.536733,0.001734,0.3231,0.002533,弱势多头
515120,20250422,0.5395,0.536533,0.534655,0.53681,-0.000277,-0.0516,0.002967,弱势多头
515120,20250421,0.5335,0.532733,0.532018,0.536476,-0.003743,-0.6977,0.000767,弱势多头
515120,20250418,0.529333,0.531,0.530091,0.536719,-0.005719,-1.0655,-0.001667,弱势多头
515120,20250417,0.530833,0.532467,0.530509,0.537919,-0.005452,-1.0135,-0.001634,弱势多头
515120,20250416,0.534,0.533867,0.531691,0.539243,-0.005376,-0.997,0.000133,弱势多头
515120,20250415,0.536333,0.533533,0.533345,0.540486,-0.006953,-1.2864,0.0028,弱势多头
515120,20250414,0.534833,0.530333,0.534382,0.54129,-0.010957,-2.0242,0.0045,强势空头排列
515120,20250411,0.527833,0.524667,0.535218,0.541824,-0.017157,-3.1665,0.003166,强势空头排列
515120,20250410,0.522,0.523733,0.537782,0.543014,-0.019281,-3.5507,-0.001733,强势空头排列
515120,20250409,0.516333,0.527,0.541255,0.544614,-0.017614,-3.2342,-0.010667,强势空头排列
515120,20250408,0.526,0.538733,0.547527,0.547562,-0.008829,-1.6124,-0.012733,强势空头排列
515120,20250407,0.543,0.551733,0.553618,0.550314,0.001419,0.2579,-0.008733,弱势多头
515120,20250403,0.5705,0.5678,0.560291,0.553252,0.014548,2.6295,0.0027,强势多头排列
515120,20250402,0.569833,0.566133,0.557364,0.55121,0.014923,2.7073,0.0037,强势多头排列
515120,20250401,0.5655,0.561267,0.5536,0.5487,0.012567,2.2903,0.004233,强势多头排列
515120,20250331,0.554833,0.551867,0.548327,0.545424,0.006443,1.1813,0.002966,强势多头排列
515120,20250328,0.554333,0.549867,0.547455,0.544452,0.005415,0.9946,0.004466,强势多头排列
515120,20250327,0.547667,0.5446,0.5452,0.542795,0.001805,0.3325,0.003067,弱势多头
515120,20250326,0.538333,0.5392,0.542636,0.54119,-0.00199,-0.3677,-0.000867,弱势多头
515120,20250325,0.538667,0.541267,0.543455,0.541433,-0.000166,-0.0307,-0.0026,弱势多头
515120,20250324,0.540333,0.544,0.544073,0.541562,0.002438,0.4502,-0.003667,弱势多头
515120,20250321,0.545333,0.547467,0.544855,0.5418,0.005667,1.046,-0.002134,强势多头排列
515120,20250320,0.552333,0.5508,0.5454,0.54199,0.00881,1.6255,0.001533,强势多头排列
515120,20250319,0.552833,0.549133,0.5438,0.541057,0.008076,1.4926,0.0037,强势多头排列
515120,20250318,0.548667,0.5444,0.540891,0.539495,0.004905,0.9092,0.004267,强势多头排列
515120,20250317,0.541,0.538933,0.537836,0.537867,0.001066,0.1982,0.002067,弱势多头
515120,20250314,0.536667,0.536333,0.536455,0.53711,-0.000777,-0.1447,0.000334,强势空头排列
515120,20250313,0.532667,0.534,0.535291,0.536452,-0.002452,-0.4571,-0.001333,强势空头排列
515120,20250312,0.535833,0.536467,0.536636,0.536867,-0.0004,-0.0745,-0.000634,强势空头排列
515120,20250311,0.537333,0.537533,0.537473,0.536819,0.000714,0.133,-0.0002,强势多头排列
515120,20250310,0.5375,0.537133,0.537527,0.53629,0.000843,0.1572,0.000367,弱势多头
515120,20250307,0.5375,0.537,0.537836,0.535795,0.001205,0.2249,0.0005,弱势多头
515120,20250306,0.538,0.537067,0.538564,0.535314,0.001753,0.3275,0.000933,弱势多头
515120,20250305,0.5345,0.535533,0.538055,0.534129,0.001404,0.2629,-0.001033,弱势多头
515120,20250304,0.535667,0.537867,0.539,0.533681,0.004186,0.7844,-0.0022,弱势多头
515120,20250303,0.537333,0.539133,0.539109,0.532805,0.006328,1.1877,-0.0018,强势多头排列
515120,20250228,0.540667,0.540733,0.539055,0.53179,0.008943,1.6817,-6.6e-05,强势多头排列
515120,20250227,0.545167,0.544,0.539164,0.530824,0.013176,2.4822,0.001167,强势多头排列
515120,20250226,0.5415,0.541667,0.536127,0.528324,0.013343,2.5255,-0.000167,强势多头排列
515120,20250225,0.539333,0.538467,0.532927,0.525838,0.012629,2.4017,0.000866,强势多头排列
515120,20250224,0.5425,0.537933,0.5314,0.524286,0.013647,2.603,0.004567,强势多头排列
515120,20250221,0.539667,0.534467,0.528473,0.521971,0.012496,2.394,0.0052,强势多头排列
515120,20250220,0.528,0.5266,0.523545,0.518657,0.007943,1.5315,0.0014,强势多头排列
515120,20250219,0.522667,0.522467,0.520982,0.516605,0.005862,1.1347,0.0002,强势多头排列
515120,20250218,0.522833,0.5216,0.520145,0.515514,0.006086,1.1806,0.001233,强势多头排列
515120,20250217,0.523667,0.521533,0.5196,0.514567,0.006966,1.3538,0.002134,强势多头排列
515120,20250214,0.519333,0.518933,0.517418,0.512767,0.006166,1.2025,0.0004,强势多头排列
515120,20250213,0.516,0.5174,0.515618,0.51121,0.00619,1.2109,-0.0014,强势多头排列
515120,20250212,0.518167,0.518467,0.515109,0.510319,0.008148,1.5966,-0.0003,强势多头排列
515120,20250211,0.519667,0.518267,0.514091,0.509152,0.009115,1.7902,0.0014,强势多头排列
515120,20250210,0.520667,0.517333,0.512964,0.507933,0.0094,1.8506,0.003334,强势多头排列
515120,20250207,0.5155,0.512933,0.510145,0.505943,0.00699,1.3816,0.002567,强势多头排列
515120,20250206,0.510667,0.5092,0.507873,0.504371,0.004829,0.9574,0.001467,强势多头排列
515120,20250205,0.507167,0.5066,0.506236,0.503305,0.003295,0.6547,0.000567,强势多头排列
515120,20250127,0.506,0.506067,0.505636,0.502919,0.003148,0.6259,-6.7e-05,强势多头排列
515120,20250124,0.505833,0.506533,0.505109,0.502838,0.003695,0.7348,-0.0007,强势多头排列
515120,20250123,0.5055,0.506267,0.504055,0.502771,0.003496,0.6953,-0.000767,强势多头排列
515120,20250122,0.507833,0.506667,0.503364,0.503124,0.003543,0.7042,0.001166,强势多头排列
515120,20250121,0.508333,0.505933,0.502109,0.503429,0.002504,0.4974,0.0024,弱势多头
