代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
563220,20250627,1.001,0.998467,0.991273,0.987224,0.011243,1.1388,0.002533,强势多头排列
563220,20250626,1.001167,0.9954,0.988855,0.985719,0.009681,0.9821,0.005767,强势多头排列
563220,20250625,0.995667,0.9896,0.985618,0.983776,0.005824,0.592,0.006067,强势多头排列
563220,20250624,0.9835,0.981333,0.981509,0.981395,-6.2e-05,-0.0063,0.002167,弱势多头
563220,20250623,0.975833,0.9772,0.979727,0.980286,-0.003086,-0.3148,-0.001367,强势空头排列
563220,20250620,0.976167,0.9782,0.980636,0.980533,-0.002333,-0.2379,-0.002033,弱势多头
563220,20250619,0.9795,0.980733,0.982236,0.981143,-0.00041,-0.0418,-0.001233,弱势多头
563220,20250618,0.983167,0.983333,0.983582,0.981638,0.001695,0.1727,-0.000166,弱势多头
563220,20250617,0.983167,0.983867,0.983564,0.98149,0.002377,0.2422,-0.0007,强势多头排列
563220,20250616,0.983833,0.984133,0.983382,0.981338,0.002795,0.2848,-0.0003,强势多头排列
563220,20250613,0.9845,0.984133,0.982855,0.98109,0.003043,0.3102,0.000367,强势多头排列
563220,20250612,0.985667,0.9848,0.982618,0.981057,0.003743,0.3815,0.000867,强势多头排列
563220,20250611,0.984,0.983467,0.981164,0.980595,0.002872,0.2929,0.000533,强势多头排列
563220,20250610,0.9815,0.981533,0.979455,0.980133,0.0014,0.1428,-3.3e-05,弱势多头
563220,20250609,0.9835,0.981933,0.979182,0.980476,0.001457,0.1486,0.001567,弱势多头
563220,20250606,0.981333,0.979667,0.977764,0.980205,-0.000538,-0.0549,0.001666,弱势多头
563220,20250605,0.979333,0.978133,0.977036,0.980205,-0.002072,-0.2114,0.0012,弱势多头
563220,20250604,0.976167,0.9758,0.976491,0.980162,-0.004362,-0.445,0.000367,强势空头排列
563220,20250603,0.975,0.974467,0.976855,0.980452,-0.005985,-0.6104,0.000533,强势空头排列
563220,20250530,0.975167,0.974733,0.978091,0.981033,-0.0063,-0.6422,0.000434,强势空头排列
563220,20250529,0.9745,0.975133,0.979309,0.981419,-0.006286,-0.6405,-0.000633,强势空头排列
563220,20250528,0.972333,0.975333,0.980145,0.981405,-0.006072,-0.6187,-0.003,强势空头排列
563220,20250527,0.976167,0.979667,0.982927,0.982086,-0.002419,-0.2463,-0.0035,弱势多头
563220,20250526,0.981333,0.984,0.985418,0.982395,0.001605,0.1634,-0.002667,弱势多头
563220,20250523,0.986333,0.986933,0.987182,0.982129,0.004804,0.4891,-0.0006,弱势多头
563220,20250522,0.990333,0.988667,0.988109,0.981362,0.007305,0.7444,0.001666,强势多头排列
563220,20250521,0.989,0.987533,0.987382,0.979671,0.007862,0.8025,0.001467,强势多头排列
563220,20250520,0.985333,0.986067,0.985945,0.97761,0.008457,0.8651,-0.000734,强势多头排列
563220,20250519,0.9835,0.985867,0.984873,0.975743,0.010124,1.0376,-0.002367,强势多头排列
563220,20250516,0.987167,0.988067,0.9844,0.974286,0.013781,1.4145,-0.0009,强势多头排列
563220,20250515,0.990333,0.989067,0.983018,0.972467,0.0166,1.707,0.001266,强势多头排列
563220,20250514,0.992167,0.988533,0.980491,0.970181,0.018352,1.8916,0.003634,强势多头排列
563220,20250513,0.9855,0.983067,0.9754,0.966705,0.016362,1.6926,0.002433,强势多头排列
563220,20250512,0.9825,0.979667,0.971545,0.963962,0.015705,1.6292,0.002833,强势多头排列
563220,20250509,0.9765,0.973733,0.966945,0.960824,0.012909,1.3435,0.002767,强势多头排列
563220,20250508,0.975167,0.970333,0.964182,0.958524,0.011809,1.232,0.004834,强势多头排列
563220,20250507,0.968333,0.964267,0.960455,0.955548,0.008719,0.9125,0.004066,强势多头排列
563220,20250506,0.961333,0.959067,0.957473,0.953181,0.005886,0.6175,0.002266,强势多头排列
563220,20250430,0.9545,0.954667,0.955055,0.951381,0.003286,0.3454,-0.000167,弱势多头
563220,20250429,0.954333,0.954733,0.954873,0.950981,0.003752,0.3945,-0.0004,弱势多头
563220,20250428,0.954833,0.955333,0.954764,0.950843,0.00449,0.4722,-0.0005,强势多头排列
563220,20250425,0.955833,0.956067,0.954564,0.950905,0.005162,0.5429,-0.000234,强势多头排列
563220,20250424,0.956,0.956,0.953836,0.95099,0.00501,0.5268,0.0,强势多头排列
563220,20250423,0.956833,0.955867,0.953036,0.951381,0.004486,0.4715,0.000966,强势多头排列
563220,20250422,0.956167,0.954467,0.951291,0.95181,0.002657,0.2792,0.0017,弱势多头
563220,20250421,0.954167,0.952467,0.948727,0.952452,1.5e-05,0.0016,0.0017,弱势多头
563220,20250418,0.951333,0.950333,0.945273,0.9534,-0.003067,-0.3217,0.001,弱势多头
563220,20250417,0.9485,0.9484,0.942673,0.954833,-0.006433,-0.6737,0.0001,弱势多头
563220,20250416,0.948167,0.9476,0.941673,0.9571,-0.0095,-0.9926,0.000567,弱势多头
563220,20250415,0.948167,0.9456,0.9416,0.959829,-0.014229,-1.4825,0.002567,弱势多头
563220,20250414,0.947,0.9412,0.942273,0.962905,-0.021705,-2.2541,0.0058,强势空头排列
563220,20250411,0.941333,0.933,0.943618,0.966233,-0.033233,-3.4394,0.008333,强势空头排列
563220,20250410,0.930833,0.927733,0.946309,0.970005,-0.042272,-4.3579,0.0031,强势空头排列
563220,20250409,0.916,0.927533,0.951145,0.974662,-0.047129,-4.8354,-0.011533,强势空头排列
563220,20250408,0.9185,0.936933,0.960345,0.981238,-0.044305,-4.5152,-0.018433,强势空头排列
563220,20250407,0.94,0.9558,0.973545,0.989505,-0.033705,-3.4062,-0.0158,强势空头排列
563220,20250403,0.984333,0.986267,0.991345,0.999733,-0.013466,-1.347,-0.001934,强势空头排列
563220,20250402,0.988,0.990067,0.994509,1.002114,-0.012047,-1.2022,-0.002067,强势空头排列
563220,20250401,0.990167,0.992667,0.997255,1.003967,-0.0113,-1.1255,-0.0025,强势空头排列
563220,20250331,0.993333,0.995667,1.000291,1.005648,-0.009981,-0.9925,-0.002334,强势空头排列
563220,20250328,0.998167,0.999533,1.003909,1.007343,-0.00781,-0.7753,-0.001366,强势空头排列
563220,20250327,1.001,1.001333,1.006727,1.008367,-0.007034,-0.6976,-0.000333,强势空头排列
563220,20250326,1.0015,1.002467,1.008618,1.008981,-0.006514,-0.6456,-0.000967,强势空头排列
563220,20250325,1.003167,1.005933,1.011018,1.009857,-0.003924,-0.3886,-0.002766,弱势多头
563220,20250324,1.003667,1.008733,1.012382,1.010171,-0.001438,-0.1424,-0.005066,弱势多头
563220,20250321,1.009333,1.0138,1.014382,1.010838,0.002962,0.293,-0.004467,弱势多头
563220,20250320,1.020167,1.021,1.016909,1.011786,0.009214,0.9107,-0.000833,强势多头排列
563220,20250319,1.023833,1.0218,1.016473,1.011157,0.010643,1.0526,0.002033,强势多头排列
563220,20250318,1.023167,1.0188,1.014073,1.009681,0.009119,0.9032,0.004367,强势多头排列
563220,20250317,1.017833,1.014333,1.010909,1.007981,0.006352,0.6302,0.0035,强势多头排列
563220,20250314,1.012167,1.010267,1.007945,1.006595,0.003672,0.3648,0.0019,强势多头排列
563220,20250313,1.003667,1.005,1.004309,1.005038,-3.8e-05,-0.0038,-0.001333,弱势多头
563220,20250312,1.007333,1.007933,1.004945,1.005567,0.002366,0.2353,-0.0006,弱势多头
563220,20250311,1.007833,1.0078,1.004436,1.005395,0.002405,0.2392,3.3e-05,弱势多头
563220,20250310,1.008667,1.006333,1.003727,1.005048,0.001285,0.1279,0.002334,弱势多头
563220,20250307,1.008167,1.0042,1.003364,1.004738,-0.000538,-0.0535,0.003967,弱势多头
563220,20250306,1.004,1.000467,1.002818,1.004157,-0.00369,-0.3675,0.003533,强势空头排列
563220,20250305,0.994333,0.995533,1.0014,1.003024,-0.007491,-0.7468,-0.0012,强势空头排列
563220,20250304,0.993,0.997467,1.003255,1.003348,-0.005881,-0.5861,-0.004467,强势空头排列
563220,20250303,0.996833,1.001333,1.005745,1.003819,-0.002486,-0.2477,-0.0045,弱势多头
563220,20250228,1.004833,1.007133,1.008691,1.004286,0.002847,0.2835,-0.0023,弱势多头
563220,20250227,1.013333,1.013533,1.011291,1.004314,0.009219,0.9179,-0.0002,强势多头排列
563220,20250226,1.012,1.0126,1.009945,1.002186,0.010414,1.0391,-0.0006,强势多头排列
563220,20250225,1.012,1.011467,1.008527,0.999943,0.011524,1.1525,0.000533,强势多头排列
563220,20250224,1.015167,1.012067,1.008091,0.998181,0.013886,1.3911,0.0031,强势多头排列
563220,20250221,1.012167,1.009067,1.005636,0.995305,0.013762,1.3827,0.0031,强势多头排列
563220,20250220,1.004167,1.0042,1.002145,0.991862,0.012338,1.2439,-3.3e-05,强势多头排列
563220,20250219,1.0035,1.003533,1.000691,0.989529,0.014004,1.4152,-3.3e-05,强势多头排列
563220,20250218,1.002333,1.002133,0.998255,0.9869,0.015233,1.5435,0.0002,强势多头排列
563220,20250217,1.005167,1.002933,0.996655,0.984743,0.01819,1.8472,0.002234,强势多头排列
563220,20250214,1.002333,0.999933,0.992764,0.98141,0.018523,1.8874,0.0024,强势多头排列
563220,20250213,0.9975,0.996333,0.988273,0.97791,0.018423,1.8839,0.001167,强势多头排列
563220,20250212,0.996167,0.994,0.984582,0.974952,0.019048,1.9537,0.002167,强势多头排列
563220,20250211,0.9925,0.988467,0.979982,0.971586,0.016881,1.7375,0.004033,强势多头排列
563220,20250210,0.991,0.984133,0.9766,0.968867,0.015266,1.5757,0.006867,强势多头排列
563220,20250207,0.982,0.976867,0.971891,0.965548,0.011319,1.1723,0.005133,强势多头排列
563220,20250206,0.969833,0.968667,0.967145,0.962376,0.006291,0.6537,0.001166,强势多头排列
563220,20250205,0.964167,0.964467,0.964782,0.960705,0.003762,0.3916,-0.0003,弱势多头
563220,20250127,0.966167,0.9658,0.965182,0.960686,0.005114,0.5323,0.000367,强势多头排列
563220,20250124,0.966833,0.966733,0.964727,0.960676,0.006057,0.6305,0.0001,强势多头排列
563220,20250123,0.963833,0.964733,0.962436,0.960171,0.004562,0.4751,-0.0009,强势多头排列
563220,20250122,0.965667,0.9652,0.961382,0.960624,0.004576,0.4764,0.000467,强势多头排列
