代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159593,20250627,1.151667,1.149933,1.1432,1.140805,0.009128,0.8001,0.001734,微弱多头排列,0.3
159593,20250626,1.1545,1.1486,1.141709,1.140114,0.008486,0.7443,0.0059,微弱多头排列,0.3
159593,20250625,1.149,1.1426,1.138582,1.138586,0.004014,0.3525,0.0064,震荡排列,0.0
159593,20250624,1.136333,1.133667,1.134473,1.136595,-0.002928,-0.2576,0.002666,微弱空头排列,-0.3
159593,20250623,1.128,1.129267,1.132891,1.136057,-0.00679,-0.5977,-0.001267,微弱空头排列,-0.3
159593,20250620,1.128167,1.130467,1.134218,1.137086,-0.006619,-0.5821,-0.0023,微弱空头排列,-0.3
159593,20250619,1.130333,1.132667,1.135964,1.13839,-0.005723,-0.5027,-0.002334,微弱空头排列,-0.3
159593,20250618,1.136167,1.1372,1.138564,1.140181,-0.002981,-0.2614,-0.001033,微弱空头排列,-0.3
159593,20250617,1.1375,1.139067,1.139473,1.141138,-0.002071,-0.1815,-0.001567,微弱空头排列,-0.3
159593,20250616,1.139167,1.14,1.140018,1.141981,-0.001981,-0.1735,-0.000833,微弱空头排列,-0.3
159593,20250613,1.1415,1.140667,1.140418,1.142824,-0.002157,-0.1887,0.000833,震荡排列,0.0
159593,20250612,1.143,1.141533,1.140909,1.143776,-0.002243,-0.1961,0.001467,震荡排列,0.0
159593,20250611,1.14,1.139867,1.140018,1.144181,-0.004314,-0.377,0.000133,微弱空头排列,-0.3
159593,20250610,1.136333,1.138,1.139073,1.144624,-0.006624,-0.5787,-0.001667,微弱空头排列,-0.3
159593,20250609,1.140167,1.1404,1.1406,1.1463,-0.0059,-0.5147,-0.000233,微弱空头排列,-0.3
159593,20250606,1.1415,1.140867,1.141382,1.147395,-0.006528,-0.5689,0.000633,微弱空头排列,-0.3
159593,20250605,1.141167,1.1408,1.142255,1.148281,-0.007481,-0.6515,0.000367,微弱空头排列,-0.3
159593,20250604,1.14,1.1402,1.1434,1.14901,-0.00881,-0.7667,-0.0002,微弱空头排列,-0.3
159593,20250603,1.139,1.1396,1.144873,1.149638,-0.010038,-0.8731,-0.0006,温和空头排列,-0.26
159593,20250530,1.140833,1.141467,1.147545,1.150633,-0.009166,-0.7966,-0.000634,微弱空头排列,-0.3
159593,20250529,1.1415,1.143533,1.15,1.151214,-0.007681,-0.6672,-0.002033,微弱空头排列,-0.3
159593,20250528,1.141667,1.146133,1.152236,1.15139,-0.005257,-0.4566,-0.004466,震荡排列,0.0
159593,20250527,1.147,1.151933,1.155764,1.151857,7.6e-05,0.0066,-0.004933,震荡排列,0.0
159593,20250526,1.154833,1.157933,1.158945,1.151929,0.006004,0.5212,-0.0031,震荡排列,0.0
159593,20250523,1.162167,1.161867,1.160909,1.151186,0.010681,0.9278,0.0003,微弱多头排列,0.3
159593,20250522,1.165333,1.1628,1.160855,1.149381,0.013419,1.1675,0.002533,微弱多头排列,0.3
159593,20250521,1.162333,1.160733,1.158818,1.146562,0.014171,1.236,0.0016,微弱多头排列,0.3
159593,20250520,1.157333,1.158533,1.155909,1.143381,0.015152,1.3252,-0.0012,微弱多头排列,0.3
159593,20250519,1.156,1.1582,1.153564,1.140624,0.017576,1.5409,-0.0022,温和多头排列,0.46
159593,20250516,1.161,1.160133,1.151782,1.138319,0.021814,1.9163,0.000867,中等多头排列,0.48
159593,20250515,1.162667,1.159,1.148273,1.13529,0.02371,2.0885,0.003667,中等多头排列,0.52
159593,20250514,1.161333,1.155267,1.143436,1.131714,0.023553,2.0812,0.006066,中等多头排列,0.52
159593,20250513,1.15,1.1458,1.136055,1.126976,0.018824,1.6703,0.0042,中等多头排列,0.42
159593,20250512,1.1445,1.139867,1.131145,1.12359,0.016277,1.4487,0.004633,温和多头排列,0.43
159593,20250509,1.135667,1.131733,1.1258,1.119976,0.011757,1.0498,0.003934,温和多头排列,0.31
159593,20250508,1.131667,1.127,1.122782,1.1175,0.0095,0.8501,0.004667,温和多头排列,0.25
159593,20250507,1.123833,1.121,1.119327,1.114652,0.006348,0.5695,0.002833,微弱多头排列,0.3
159593,20250506,1.117333,1.117067,1.117,1.1126,0.004467,0.4015,0.000266,微弱多头排列,0.3
159593,20250430,1.114333,1.115667,1.115909,1.111419,0.004248,0.3822,-0.001334,震荡排列,0.0
159593,20250429,1.115833,1.116867,1.115982,1.111076,0.005791,0.5212,-0.001034,微弱多头排列,0.3
159593,20250428,1.118833,1.118533,1.116109,1.111014,0.007519,0.6768,0.0003,微弱多头排列,0.3
159593,20250425,1.119333,1.1182,1.115109,1.110686,0.007514,0.6765,0.001133,微弱多头排列,0.3
159593,20250424,1.118,1.1166,1.113491,1.110381,0.006219,0.5601,0.0014,微弱多头排列,0.3
159593,20250423,1.116167,1.114667,1.111655,1.110362,0.004305,0.3877,0.0015,微弱多头排列,0.3
