代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
518880,20250627,7.363333,7.3756,7.4098,7.44231,-0.06671,-0.8964,-0.012267,温和空头排列,-0.27
518880,20250626,7.395167,7.404867,7.435745,7.454129,-0.049262,-0.6609,-0.0097,微弱空头排列,-0.3
518880,20250625,7.397333,7.4118,7.449,7.458281,-0.046481,-0.6232,-0.014467,微弱空头排列,-0.3
518880,20250624,7.413333,7.430467,7.465273,7.463548,-0.033081,-0.4432,-0.017134,震荡排列,0.0
518880,20250623,7.454833,7.464267,7.485782,7.470971,-0.006704,-0.0897,-0.009434,震荡排列,0.0
518880,20250620,7.456833,7.474,7.4884,7.469586,0.004414,0.0591,-0.017167,震荡排列,0.0
518880,20250619,7.483333,7.5032,7.496927,7.470933,0.032267,0.4319,-0.019867,微弱多头排列,0.3
518880,20250618,7.511667,7.524867,7.500509,7.469395,0.055472,0.7427,-0.0132,温和多头排列,0.22
518880,20250617,7.535167,7.528867,7.496655,7.462838,0.066029,0.8848,0.0063,温和多头排列,0.26
518880,20250616,7.560333,7.527933,7.493145,7.455343,0.07259,0.9737,0.0324,温和多头排列,0.29
518880,20250613,7.531,7.4948,7.474473,7.439914,0.054886,0.7377,0.0362,微弱多头排列,0.3
518880,20250612,7.458667,7.4462,7.446018,7.4196,0.0266,0.3585,0.012467,微弱多头排列,0.3
518880,20250611,7.415667,7.427,7.431891,7.406905,0.020095,0.2713,-0.011333,震荡排列,0.0
518880,20250610,7.416,7.433867,7.429182,7.400324,0.033543,0.4533,-0.017867,微弱多头排列,0.3
518880,20250609,7.440833,7.453267,7.431018,7.395795,0.057472,0.7771,-0.012434,微弱多头排列,0.3
518880,20250606,7.4805,7.472267,7.434745,7.392367,0.0799,1.0808,0.008233,温和多头排列,0.32
518880,20250605,7.479167,7.4522,7.423182,7.381586,0.070614,0.9566,0.026967,温和多头排列,0.29
518880,20250604,7.457833,7.424267,7.410455,7.37151,0.052757,0.7157,0.033566,微弱多头排列,0.3
518880,20250603,7.412,7.392133,7.394545,7.362948,0.029185,0.3964,0.019867,震荡排列,0.0
518880,20250530,7.347,7.355133,7.373255,7.353971,0.001162,0.0158,-0.008133,震荡排列,0.0
518880,20250529,7.336,7.360133,7.368291,7.356081,0.004052,0.0551,-0.024133,震荡排列,0.0
518880,20250528,7.380333,7.398133,7.371545,7.365548,0.032585,0.4424,-0.0178,微弱多头排列,0.3
518880,20250527,7.400333,7.4154,7.359382,7.36861,0.04679,0.635,-0.015067,震荡排列,0.0
518880,20250526,7.438833,7.4252,7.348236,7.373557,0.051643,0.7004,0.013633,震荡排列,0.0
518880,20250523,7.450167,7.4018,7.325473,7.373243,0.028557,0.3873,0.048367,震荡排列,0.0
518880,20250522,7.406167,7.350267,7.298836,7.372681,-0.022414,-0.304,0.0559,震荡排列,0.0
518880,20250521,7.326167,7.2742,7.274873,7.373805,-0.099605,-1.3508,0.051967,微弱空头排列,-0.3
518880,20250520,7.208,7.191,7.257127,7.376662,-0.185662,-2.5169,0.017,中等空头排列,-0.63
518880,20250519,7.180333,7.192667,7.288527,7.403119,-0.210452,-2.8427,-0.012334,中等空头排列,-0.72
518880,20250516,7.155333,7.200267,7.322091,7.429676,-0.229409,-3.0877,-0.044934,强势空头排列,-0.62
518880,20250515,7.178667,7.246467,7.370018,7.461224,-0.214757,-2.8783,-0.0678,中等空头排列,-0.72
518880,20250514,7.311833,7.364,7.446182,7.504986,-0.140986,-1.8786,-0.052167,中等空头排列,-0.47
518880,20250513,7.379833,7.436133,7.487855,7.528252,-0.092119,-1.2236,-0.0563,温和空头排列,-0.37
518880,20250512,7.457833,7.5086,7.524073,7.545481,-0.036881,-0.4888,-0.050767,微弱空头排列,-0.3
518880,20250509,7.563,7.572733,7.554545,7.556786,0.015947,0.211,-0.009733,震荡排列,0.0
