代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159865,20250627,0.594,0.593867,0.592945,0.597071,-0.003204,-0.5366,0.000133,弱势多头
159865,20250626,0.594167,0.593267,0.593036,0.597614,-0.004347,-0.7274,0.0009,弱势多头
159865,20250625,0.594333,0.592667,0.593655,0.598224,-0.005557,-0.9289,0.001666,强势空头排列
159865,20250624,0.591667,0.590867,0.594127,0.598524,-0.007657,-1.2793,0.0008,强势空头排列
159865,20250623,0.589,0.590067,0.595182,0.598995,-0.008928,-1.4905,-0.001067,强势空头排列
159865,20250620,0.588833,0.591267,0.597291,0.599838,-0.008571,-1.4289,-0.002434,强势空头排列
159865,20250619,0.5915,0.5942,0.599982,0.600895,-0.006695,-1.1142,-0.0027,强势空头排列
159865,20250618,0.596167,0.598733,0.602891,0.602,-0.003267,-0.5427,-0.002566,弱势多头
159865,20250617,0.600167,0.603267,0.605182,0.602662,0.000605,0.1004,-0.0031,弱势多头
159865,20250616,0.603333,0.606267,0.606545,0.602724,0.003543,0.5878,-0.002934,弱势多头
159865,20250613,0.609,0.609467,0.607691,0.602629,0.006838,1.1347,-0.000467,强势多头排列
159865,20250612,0.613,0.611067,0.607855,0.602095,0.008972,1.4901,0.001933,强势多头排列
159865,20250611,0.612333,0.6092,0.606109,0.600695,0.008505,1.4159,0.003133,强势多头排列
159865,20250610,0.605667,0.604733,0.602782,0.598557,0.006176,1.0318,0.000934,强势多头排列
159865,20250609,0.604,0.6044,0.601345,0.597462,0.006938,1.1612,-0.0004,强势多头排列
159865,20250606,0.6015,0.602733,0.599182,0.596067,0.006666,1.1183,-0.001233,强势多头排列
159865,20250605,0.604333,0.603067,0.598345,0.595376,0.007691,1.2918,0.001266,强势多头排列
159865,20250604,0.606833,0.602533,0.597473,0.594633,0.0079,1.3286,0.0043,强势多头排列
159865,20250603,0.601667,0.5978,0.5948,0.592933,0.004867,0.8208,0.003867,强势多头排列
159865,20250530,0.5935,0.5922,0.592036,0.591214,0.000986,0.1668,0.0013,强势多头排列
159865,20250529,0.589167,0.589267,0.590891,0.59039,-0.001123,-0.1902,-0.0001,弱势多头
159865,20250528,0.588833,0.5892,0.591236,0.590295,-0.001095,-0.1855,-0.000367,弱势多头
159865,20250527,0.590167,0.590867,0.592182,0.59049,0.000377,0.0638,-0.0007,弱势多头
159865,20250526,0.589833,0.5918,0.592255,0.590305,0.001495,0.2533,-0.001967,弱势多头
159865,20250523,0.591333,0.593267,0.592418,0.590195,0.003072,0.5205,-0.001934,强势多头排列
159865,20250522,0.595833,0.595333,0.592891,0.590324,0.005009,0.8485,0.0005,强势多头排列
159865,20250521,0.597833,0.595667,0.592364,0.589967,0.0057,0.9662,0.002166,强势多头排列
159865,20250520,0.5955,0.5938,0.590764,0.58909,0.00471,0.7995,0.0017,强势多头排列
159865,20250519,0.590833,0.590133,0.588582,0.588,0.002133,0.3628,0.0007,强势多头排列
159865,20250516,0.589167,0.588267,0.587509,0.587586,0.000681,0.1159,0.0009,弱势多头
159865,20250515,0.589833,0.588267,0.587509,0.587805,0.000462,0.0786,0.001566,弱势多头
159865,20250514,0.586833,0.586333,0.586436,0.58759,-0.001257,-0.2139,0.0005,强势空头排列
159865,20250513,0.584,0.585,0.585691,0.587605,-0.002605,-0.4433,-0.001,强势空头排列
159865,20250512,0.5855,0.586333,0.586364,0.588443,-0.00211,-0.3586,-0.000833,强势空头排列
159865,20250509,0.586667,0.586933,0.586691,0.589224,-0.002291,-0.3888,-0.000266,弱势多头
159865,20250508,0.588333,0.5876,0.587255,0.590148,-0.002548,-0.4318,0.000733,弱势多头
159865,20250507,0.587833,0.586933,0.587327,0.590686,-0.003753,-0.6354,0.0009,强势空头排列
159865,20250506,0.586333,0.585867,0.587218,0.59109,-0.005223,-0.8836,0.000466,强势空头排列
159865,20250430,0.5845,0.585333,0.587418,0.591505,-0.006172,-1.0434,-0.000833,强势空头排列
159865,20250429,0.585333,0.586267,0.588545,0.592233,-0.005966,-1.0074,-0.000934,强势空头排列
