代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159352,20250627,1.012333,1.009867,1.002818,0.999014,0.010853,1.0864,0.002466,温和多头排列,0.33
159352,20250626,1.012667,1.007133,1.000509,0.997614,0.009519,0.9542,0.005534,微弱多头排列,0.3
159352,20250625,1.007,1.0012,0.997218,0.995686,0.005514,0.5538,0.0058,微弱多头排列,0.3
159352,20250624,0.9955,0.9932,0.993255,0.993419,-0.000219,-0.022,0.0023,微弱空头排列,-0.3
159352,20250623,0.988333,0.989333,0.991673,0.992429,-0.003096,-0.312,-0.001,微弱空头排列,-0.3
159352,20250620,0.988,0.9898,0.9924,0.992605,-0.002805,-0.2826,-0.0018,微弱空头排列,-0.3
159352,20250619,0.990333,0.991733,0.993818,0.993138,-0.001405,-0.1415,-0.0014,震荡排列,0.0
159352,20250618,0.994667,0.994933,0.995564,0.993852,0.001081,0.1088,-0.000266,震荡排列,0.0
159352,20250617,0.994333,0.9954,0.9956,0.993733,0.001667,0.1678,-0.001067,震荡排列,0.0
159352,20250616,0.9955,0.996133,0.995673,0.993714,0.002419,0.2434,-0.000633,微弱多头排列,0.3
159352,20250613,0.996833,0.996667,0.995418,0.993605,0.003062,0.3082,0.000166,微弱多头排列,0.3
159352,20250612,0.9985,0.9976,0.995291,0.993619,0.003981,0.4007,0.0009,微弱多头排列,0.3
159352,20250611,0.996667,0.996133,0.993764,0.993105,0.003028,0.3049,0.000534,微弱多头排列,0.3
159352,20250610,0.994667,0.994467,0.992164,0.99269,0.001777,0.179,0.0002,震荡排列,0.0
159352,20250609,0.995833,0.994333,0.9916,0.992876,0.001457,0.1467,0.0015,震荡排列,0.0
159352,20250606,0.994,0.9922,0.990273,0.992633,-0.000433,-0.0436,0.0018,震荡排列,0.0
159352,20250605,0.991667,0.990467,0.989436,0.992562,-0.002095,-0.2111,0.0012,震荡排列,0.0
159352,20250604,0.988667,0.988333,0.988964,0.992538,-0.004205,-0.4237,0.000334,微弱空头排列,-0.3
159352,20250603,0.987167,0.9868,0.9892,0.992743,-0.005943,-0.5986,0.000367,微弱空头排列,-0.3
159352,20250530,0.987667,0.9872,0.990509,0.993333,-0.006133,-0.6174,0.000467,微弱空头排列,-0.3
159352,20250529,0.987333,0.9878,0.9918,0.993724,-0.005924,-0.5961,-0.000467,微弱空头排列,-0.3
159352,20250528,0.984833,0.9878,0.992527,0.993614,-0.005814,-0.5851,-0.002967,微弱空头排列,-0.3
159352,20250527,0.988333,0.991867,0.995182,0.994195,-0.002328,-0.2342,-0.003534,震荡排列,0.0
159352,20250526,0.993667,0.996267,0.997745,0.994505,0.001762,0.1772,-0.0026,震荡排列,0.0
159352,20250523,0.998833,0.999333,0.999564,0.994243,0.00509,0.5119,-0.0005,震荡排列,0.0
159352,20250522,1.002333,1.0008,1.000327,0.993371,0.007429,0.7479,0.001533,微弱多头排列,0.3
159352,20250521,1.001167,0.9998,0.999618,0.991667,0.008133,0.8201,0.001367,微弱多头排列,0.3
159352,20250520,0.997667,0.998467,0.998182,0.989576,0.008891,0.8985,-0.0008,微弱多头排列,0.3
159352,20250519,0.996167,0.998467,0.997091,0.987676,0.010791,1.0926,-0.0023,微弱多头排列,0.3
159352,20250516,0.9995,1.0004,0.9964,0.98609,0.01431,1.4512,-0.0009,温和多头排列,0.43
159352,20250515,1.003,1.0014,0.994964,0.984238,0.017162,1.7437,0.0016,中等多头排列,0.43
159352,20250514,1.004333,1.000467,0.992182,0.981819,0.018648,1.8993,0.003866,中等多头排列,0.47
159352,20250513,0.9975,0.994867,0.987018,0.9783,0.016567,1.6934,0.002633,中等多头排列,0.42
159352,20250512,0.993667,0.990867,0.982909,0.975414,0.015453,1.5843,0.0028,温和多头排列,0.47
159352,20250509,0.987833,0.985067,0.978455,0.972324,0.012743,1.3106,0.002766,温和多头排列,0.39
159352,20250508,0.986667,0.9818,0.975818,0.970071,0.011729,1.2091,0.004867,温和多头排列,0.36
159352,20250507,0.9795,0.975533,0.972018,0.967,0.008533,0.8824,0.003967,温和多头排列,0.26
159352,20250506,0.972667,0.970533,0.969109,0.964638,0.005895,0.6111,0.002134,微弱多头排列,0.3
159352,20250430,0.966167,0.966467,0.966764,0.962857,0.00361,0.3749,-0.0003,震荡排列,0.0
159352,20250429,0.965833,0.9666,0.966491,0.962386,0.004214,0.4379,-0.000767,微弱多头排列,0.3
159352,20250428,0.967,0.967533,0.966491,0.962276,0.005257,0.5463,-0.000533,微弱多头排列,0.3
159352,20250425,0.968333,0.9682,0.966218,0.962276,0.005924,0.6156,0.000133,微弱多头排列,0.3
159352,20250424,0.9685,0.967867,0.9654,0.9623,0.005567,0.5785,0.000633,微弱多头排列,0.3
159352,20250423,0.9685,0.967,0.964309,0.962529,0.004471,0.4645,0.0015,微弱多头排列,0.3
159352,20250422,0.966333,0.964867,0.962236,0.962781,0.002086,0.2167,0.001466,震荡排列,0.0
159352,20250421,0.9645,0.963267,0.959909,0.963543,-0.000276,-0.0286,0.001233,震荡排列,0.0
159352,20250418,0.961667,0.961267,0.956345,0.964519,-0.003252,-0.3372,0.0004,震荡排列,0.0
159352,20250417,0.960333,0.960267,0.954055,0.966186,-0.005919,-0.6126,6.6e-05,震荡排列,0.0
159352,20250416,0.960667,0.9598,0.953055,0.9685,-0.0087,-0.8983,0.000867,震荡排列,0.0
159352,20250415,0.96,0.957333,0.952618,0.97109,-0.013757,-1.4167,0.002667,震荡排列,0.0
159352,20250414,0.958667,0.952733,0.953109,0.974124,-0.021391,-2.1959,0.005934,微弱空头排列,-0.3
159352,20250411,0.952667,0.943667,0.954291,0.977414,-0.033747,-3.4527,0.009,强势空头排列,-0.7
159352,20250410,0.942333,0.937933,0.957018,0.981252,-0.043319,-4.4147,0.0044,强势空头排列,-0.89
159352,20250409,0.9255,0.937067,0.961709,0.985886,-0.048819,-4.9518,-0.011567,强势空头排列,-1.0
159352,20250408,0.926667,0.946267,0.970927,0.992543,-0.046276,-4.6624,-0.0196,强势空头排列,-0.94
159352,20250407,0.947333,0.965,0.984164,1.000895,-0.035895,-3.5863,-0.017667,强势空头排列,-0.72
159352,20250403,0.997167,0.999067,1.003818,1.012119,-0.013052,-1.2896,-0.0019,温和空头排列,-0.39
159352,20250402,1.001333,1.003133,1.007018,1.014538,-0.011405,-1.1242,-0.0018,温和空头排列,-0.34
159352,20250401,1.002833,1.0052,1.0094,1.016233,-0.011033,-1.0857,-0.002367,温和空头排列,-0.33
159352,20250331,1.005667,1.0078,1.012273,1.017843,-0.010043,-0.9867,-0.002133,温和空头排列,-0.3
159352,20250328,1.010667,1.0116,1.015909,1.019567,-0.007967,-0.7814,-0.000933,温和空头排列,-0.23
159352,20250327,1.012667,1.012933,1.018564,1.020514,-0.007581,-0.7429,-0.000266,微弱空头排列,-0.3
159352,20250326,1.012833,1.013933,1.020491,1.021152,-0.007219,-0.7069,-0.0011,微弱空头排列,-0.3
159352,20250325,1.014167,1.017267,1.022945,1.022062,-0.004795,-0.4691,-0.0031,震荡排列,0.0
159352,20250324,1.015667,1.020867,1.024782,1.02261,-0.001743,-0.1704,-0.0052,震荡排列,0.0
159352,20250321,1.021333,1.026067,1.026891,1.023319,0.002748,0.2685,-0.004734,震荡排列,0.0
159352,20250320,1.0325,1.033467,1.029545,1.02431,0.009157,0.894,-0.000967,温和多头排列,0.27
159352,20250319,1.0365,1.034533,1.029218,1.023719,0.010814,1.0563,0.001967,温和多头排列,0.32
159352,20250318,1.036333,1.031867,1.026945,1.022281,0.009586,0.9377,0.004466,温和多头排列,0.28
159352,20250317,1.030333,1.027,1.023491,1.020419,0.006581,0.6449,0.003333,温和多头排列,0.19
159352,20250314,1.025167,1.0232,1.020618,1.019067,0.004133,0.4056,0.001967,微弱多头排列,0.3
159352,20250313,1.016667,1.017867,1.016855,1.017438,0.000429,0.0422,-0.0012,震荡排列,0.0
159352,20250312,1.020167,1.0206,1.017364,1.01789,0.00271,0.2662,-0.000433,震荡排列,0.0
159352,20250311,1.0205,1.020267,1.016745,1.017643,0.002624,0.2579,0.000233,震荡排列,0.0
159352,20250310,1.020833,1.018467,1.015909,1.017219,0.001248,0.1227,0.002366,震荡排列,0.0
159352,20250307,1.0205,1.0164,1.0156,1.016938,-0.000538,-0.0529,0.0041,震荡排列,0.0
159352,20250306,1.015667,1.012267,1.014909,1.016286,-0.004019,-0.3955,0.0034,微弱空头排列,-0.3
159352,20250305,1.006667,1.007733,1.013709,1.015276,-0.007543,-0.743,-0.001066,微弱空头排列,-0.3
159352,20250304,1.004667,1.009467,1.0154,1.015519,-0.006052,-0.596,-0.0048,微弱空头排列,-0.3
159352,20250303,1.009167,1.013867,1.018109,1.01611,-0.002243,-0.2207,-0.0047,震荡排列,0.0
159352,20250228,1.017,1.019467,1.020909,1.016495,0.002972,0.2924,-0.002467,震荡排列,0.0
159352,20250227,1.0265,1.0264,1.023727,1.016624,0.009776,0.9616,0.0001,微弱多头排列,0.3
159352,20250226,1.025,1.0252,1.022218,1.01439,0.01081,1.0657,-0.0002,微弱多头排列,0.3
